community,region,country,latitude,longitude,type,scenario,resolution,unit,DATE,PMAT
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2067-09-01,13.04
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2067-10-01,8.19
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2067-11-01,1.9
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2067-12-01,2.02
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-01-01,3.72
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-02-01,0.77
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-03-01,4.08
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-04-01,6.64
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-05-01,10.19
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-06-01,13.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-07-01,16.58
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-08-01,16.16
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-09-01,12.7
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-10-01,10.3
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-11-01,6.21
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2068-12-01,4.09
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-01-01,1.4
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-02-01,1.72
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-03-01,7.05
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-04-01,7.59
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-05-01,11.41
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-06-01,15.38
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-07-01,18.01
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-08-01,16.37
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-09-01,13.24
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-10-01,7.91
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-11-01,6.78
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2069-12-01,5.61
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-01-01,2.77
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-02-01,6.55
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-03-01,5.09
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-04-01,6.95
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-05-01,10.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-06-01,14.77
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-07-01,15.96
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-08-01,16.58
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-09-01,14.02
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-10-01,9.19
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-11-01,5.03
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2070-12-01,0.82
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-01-01,2.59
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-02-01,2.49
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-03-01,2.64
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-04-01,7.02
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-05-01,11.24
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-06-01,15.05
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-07-01,17.13
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-08-01,15.45
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-09-01,12.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-10-01,8.8
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-11-01,0.04
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2071-12-01,3.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-01-01,-0.93
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-02-01,4.91
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-03-01,2.51
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-04-01,6.35
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-05-01,8.26
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-06-01,12.72
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-07-01,14.35
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-08-01,14.4
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-09-01,11.86
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-10-01,5.59
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-11-01,2.16
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2072-12-01,-1.09
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-01-01,3.29
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-02-01,5.84
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-03-01,2.2
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-04-01,3.31
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-05-01,9.18
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-06-01,15.37
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-07-01,16.1
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-08-01,16.39
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-09-01,13.36
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-10-01,9.66
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-11-01,2.21
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2073-12-01,0.28
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-01-01,5.87
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-02-01,-0.25
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-03-01,2.8
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-04-01,5.92
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-05-01,11.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-06-01,13.44
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-07-01,15.8
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-08-01,15.58
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-09-01,13.34
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-10-01,8.19
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-11-01,3.82
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2074-12-01,3.79
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-01-01,5.46
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-02-01,5.25
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-03-01,5.57
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-04-01,6.9
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-05-01,11.3
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-06-01,15.5
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-07-01,16.55
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-08-01,15.8
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-09-01,11.43
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-10-01,9.51
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-11-01,4.18
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2075-12-01,2.75
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-01-01,5.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-02-01,7.27
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-03-01,7.79
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-04-01,8.86
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-05-01,12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-06-01,15.6
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-07-01,17.3
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-08-01,17.28
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-09-01,12.73
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-10-01,7.75
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-11-01,5.44
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2076-12-01,0.79
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-01-01,1.27
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-02-01,3.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-03-01,0.75
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-04-01,8.25
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-05-01,10.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-06-01,14.61
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-07-01,16.57
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-08-01,15.95
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-09-01,13.34
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-10-01,8.79
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-11-01,2.1
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2077-12-01,2.52
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-01-01,3.92
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-02-01,1.67
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-03-01,4.58
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-04-01,6.84
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-05-01,10.59
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-06-01,14.52
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-07-01,17.08
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-08-01,16.66
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-09-01,13
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-10-01,10.9
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-11-01,6.41
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2078-12-01,4.59
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-01-01,1.6
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-02-01,2.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-03-01,7.55
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-04-01,7.79
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-05-01,11.81
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-06-01,16.28
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-07-01,18.51
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-08-01,16.87
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-09-01,13.54
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-10-01,8.51
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-11-01,6.98
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2079-12-01,6.11
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-01-01,2.67
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-02-01,6.15
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-03-01,4.79
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-04-01,7.05
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-05-01,10.72
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-06-01,14.67
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-07-01,16.16
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-08-01,16.58
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-09-01,14.42
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-10-01,9.39
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-11-01,5.33
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2080-12-01,1.42
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-01-01,2.49
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-02-01,2.09
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-03-01,2.34
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-04-01,7.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-05-01,11.34
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-06-01,14.95
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-07-01,17.33
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-08-01,15.45
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-09-01,13.02
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-10-01,9
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-11-01,0.34
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2081-12-01,3.72
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-01-01,-1.03
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-02-01,4.51
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-03-01,2.21
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-04-01,6.45
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-05-01,8.36
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-06-01,12.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-07-01,14.55
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-08-01,14.4
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-09-01,12.26
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-10-01,5.79
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-11-01,2.46
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2082-12-01,-0.49
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-01-01,3.19
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-02-01,5.44
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-03-01,1.9
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-04-01,3.41
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-05-01,9.28
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-06-01,15.27
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-07-01,16.3
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-08-01,16.39
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-09-01,13.76
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-10-01,9.86
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-11-01,2.51
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2083-12-01,0.88
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-01-01,5.77
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-02-01,-0.65
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-03-01,2.5
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-04-01,6.02
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-05-01,11.22
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-06-01,13.34
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-07-01,16
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-08-01,15.58
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-09-01,13.74
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-10-01,8.39
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-11-01,4.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2084-12-01,4.39
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-01-01,5.36
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-02-01,4.85
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-03-01,5.27
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-04-01,7
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-05-01,11.4
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-06-01,15.4
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-07-01,16.75
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-08-01,15.8
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-09-01,11.83
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-10-01,9.71
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-11-01,4.48
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2085-12-01,3.35
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-01-01,5.52
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-02-01,6.87
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-03-01,7.49
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-04-01,8.96
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-05-01,12.1
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-06-01,15.5
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-07-01,17.5
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-08-01,17.28
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-09-01,13.13
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-10-01,7.95
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-11-01,5.74
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2086-12-01,1.39
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-01-01,1.17
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-02-01,2.72
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-03-01,0.45
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-04-01,8.35
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-05-01,10.22
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-06-01,14.51
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-07-01,16.77
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-08-01,15.95
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-09-01,13.74
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-10-01,8.99
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-11-01,2.4
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2087-12-01,3.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-01-01,3.82
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-02-01,1.27
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-03-01,4.28
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-04-01,6.94
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-05-01,10.69
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-06-01,14.42
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-07-01,17.28
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-08-01,16.66
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-09-01,13.4
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-10-01,11.1
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-11-01,6.71
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2088-12-01,5.19
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-01-01,1.5
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-02-01,2.22
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-03-01,7.25
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-04-01,7.89
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-05-01,11.91
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-06-01,16.18
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-07-01,18.71
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-08-01,16.87
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-09-01,13.94
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-10-01,8.71
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-11-01,7.28
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2089-12-01,6.71
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-01-01,3.37
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-02-01,6.65
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-03-01,5.59
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-04-01,7.45
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-05-01,11.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-06-01,14.97
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-07-01,16.36
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-08-01,16.88
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-09-01,14.52
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-10-01,9.49
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-11-01,5.03
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2090-12-01,1.32
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-01-01,3.19
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-02-01,2.59
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-03-01,3.14
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-04-01,7.52
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-05-01,11.74
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-06-01,15.25
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-07-01,17.53
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-08-01,15.75
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-09-01,13.12
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-10-01,9.1
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-11-01,0.04
