Plot Title: 10005377,Plot Title: 10005377,
9/15/2012,0:00,8.12
9/15/2012,1:00,8.095
9/15/2012,2:00,7.895
9/15/2012,3:00,7.845
9/15/2012,4:00,7.92
9/15/2012,5:00,7.945
9/15/2012,6:00,7.945
9/15/2012,7:00,7.97
9/15/2012,8:00,7.97
9/15/2012,9:00,7.945
9/15/2012,10:00,7.945
9/15/2012,11:00,7.97
9/15/2012,12:00,7.97
9/15/2012,13:00,7.97
9/15/2012,14:00,7.97
9/15/2012,15:00,8.02
9/15/2012,16:00,8.045
9/15/2012,17:00,8.095
9/15/2012,18:00,8.145
9/15/2012,19:00,8.195
9/15/2012,20:00,8.22
9/15/2012,21:00,8.195
9/15/2012,22:00,8.145
9/15/2012,23:00,8.145
9/16/2012,0:00,8.145
9/16/2012,1:00,8.095
9/16/2012,2:00,8.095
9/16/2012,3:00,8.07
9/16/2012,4:00,8.045
9/16/2012,5:00,7.995
9/16/2012,6:00,7.945
9/16/2012,7:00,7.92
9/16/2012,8:00,7.895
9/16/2012,9:00,7.845
9/16/2012,10:00,7.795
9/16/2012,11:00,7.795
9/16/2012,12:00,7.82
9/16/2012,13:00,7.845
9/16/2012,14:00,7.92
9/16/2012,15:00,7.97
9/16/2012,16:00,7.995
9/16/2012,17:00,8.045
9/16/2012,18:00,8.095
9/16/2012,19:00,8.145
9/16/2012,20:00,8.145
9/16/2012,21:00,8.17
9/16/2012,22:00,8.145
9/16/2012,23:00,8.12
9/17/2012,0:00,8.095
9/17/2012,1:00,8.095
9/17/2012,2:00,8.07
9/17/2012,3:00,8.07
9/17/2012,4:00,8.07
9/17/2012,5:00,8.045
9/17/2012,6:00,7.995
9/17/2012,7:00,7.945
9/17/2012,8:00,7.895
9/17/2012,9:00,7.87
9/17/2012,10:00,7.87
9/17/2012,11:00,7.87
9/17/2012,12:00,7.945
9/17/2012,13:00,8.045
9/17/2012,14:00,8.07
9/17/2012,15:00,8.195
9/17/2012,16:00,8.295
9/17/2012,17:00,8.369
9/17/2012,18:00,8.469
9/17/2012,19:00,8.469
9/17/2012,20:00,8.494
9/17/2012,21:00,8.494
9/17/2012,22:00,8.469
9/17/2012,23:00,8.444
9/18/2012,0:00,8.369
9/18/2012,1:00,8.319
9/18/2012,2:00,8.27
9/18/2012,3:00,8.245
9/18/2012,4:00,8.22
9/18/2012,5:00,8.17
9/18/2012,6:00,8.145
9/18/2012,7:00,8.12
9/18/2012,8:00,8.07
9/18/2012,9:00,8.045
9/18/2012,10:00,8.02
9/18/2012,11:00,7.97
9/18/2012,12:00,7.92
9/18/2012,13:00,7.895
9/18/2012,14:00,7.87
9/18/2012,15:00,7.87
9/18/2012,16:00,7.895
9/18/2012,17:00,7.87
9/18/2012,18:00,7.845
9/18/2012,19:00,7.845
9/18/2012,20:00,7.795
9/18/2012,21:00,7.77
9/18/2012,22:00,7.72
9/18/2012,23:00,7.72
9/19/2012,0:00,7.72
9/19/2012,1:00,7.72
9/19/2012,2:00,7.695
9/19/2012,3:00,7.695
9/19/2012,4:00,7.695
9/19/2012,5:00,7.695
9/19/2012,6:00,7.695
9/19/2012,7:00,7.695
9/19/2012,8:00,7.695
9/19/2012,9:00,7.695
9/19/2012,10:00,7.72
9/19/2012,11:00,7.745
9/19/2012,12:00,7.77
9/19/2012,13:00,7.82
9/19/2012,14:00,7.87
9/19/2012,15:00,7.895
9/19/2012,16:00,7.92
9/19/2012,17:00,7.97
9/19/2012,18:00,8.02
9/19/2012,19:00,8.045
9/19/2012,20:00,8.095
9/19/2012,21:00,8.145
9/19/2012,22:00,8.17
9/19/2012,23:00,8.12
9/20/2012,0:00,8.145
9/20/2012,1:00,8.195
9/20/2012,2:00,8.27
9/20/2012,3:00,8.27
9/20/2012,4:00,8.344
9/20/2012,5:00,8.344
9/20/2012,6:00,8.394
9/20/2012,7:00,8.394
9/20/2012,8:00,8.394
9/20/2012,9:00,8.394
9/20/2012,10:00,8.394
9/20/2012,11:00,8.444
9/20/2012,12:00,8.494
9/20/2012,13:00,8.568
9/20/2012,14:00,8.643
9/20/2012,15:00,8.742
9/20/2012,16:00,8.866
9/20/2012,17:00,8.941
9/20/2012,18:00,9.015
9/20/2012,19:00,9.064
9/20/2012,20:00,9.139
9/20/2012,21:00,9.213
9/20/2012,22:00,9.238
9/20/2012,23:00,9.287
9/21/2012,0:00,9.336
9/21/2012,1:00,9.361
9/21/2012,2:00,9.41
9/21/2012,3:00,9.41
9/21/2012,4:00,9.46
9/21/2012,5:00,9.46
9/21/2012,6:00,9.509
9/21/2012,7:00,9.583
9/21/2012,8:00,9.583
9/21/2012,9:00,9.583
9/21/2012,10:00,9.583
9/21/2012,11:00,9.558
9/21/2012,12:00,9.558
9/21/2012,13:00,9.583
9/21/2012,14:00,9.632
9/21/2012,15:00,9.706
9/21/2012,16:00,9.682
9/21/2012,17:00,9.509
9/21/2012,18:00,9.558
9/21/2012,19:00,9.706
9/21/2012,20:00,9.706
9/21/2012,21:00,9.682
9/21/2012,22:00,9.682
9/21/2012,23:00,9.682
9/22/2012,0:00,9.706
9/22/2012,1:00,9.731
9/22/2012,2:00,9.756
9/22/2012,3:00,9.756
9/22/2012,4:00,9.829
9/22/2012,5:00,9.854
9/22/2012,6:00,9.903
9/22/2012,7:00,9.928
9/22/2012,8:00,9.977
9/22/2012,9:00,10.001
9/22/2012,10:00,10.026
9/22/2012,11:00,10.001
9/22/2012,12:00,9.977
9/22/2012,13:00,9.977
9/22/2012,14:00,10.051
9/22/2012,15:00,10.1
9/22/2012,16:00,10.149
9/22/2012,17:00,10.026
9/22/2012,18:00,10.051
9/22/2012,19:00,10.051
9/22/2012,20:00,10.026
9/22/2012,21:00,9.977
9/22/2012,22:00,9.928
9/22/2012,23:00,9.78
9/23/2012,0:00,9.632
9/23/2012,1:00,9.583
9/23/2012,2:00,9.534
9/23/2012,3:00,9.435
9/23/2012,4:00,9.386
9/23/2012,5:00,9.386
9/23/2012,6:00,9.361
9/23/2012,7:00,9.336
9/23/2012,8:00,9.336
9/23/2012,9:00,9.336
9/23/2012,10:00,9.361
9/23/2012,11:00,9.361
9/23/2012,12:00,9.361
9/23/2012,13:00,9.361
9/23/2012,14:00,9.386
9/23/2012,15:00,9.361
9/23/2012,16:00,9.336
9/23/2012,17:00,9.336
9/23/2012,18:00,9.262
9/23/2012,19:00,9.213
9/23/2012,20:00,9.188
9/23/2012,21:00,9.139
9/23/2012,22:00,9.089
9/23/2012,23:00,9.04
9/24/2012,0:00,9.015
9/24/2012,1:00,8.965
9/24/2012,2:00,8.916
9/24/2012,3:00,8.891
9/24/2012,4:00,8.841
9/24/2012,5:00,8.841
9/24/2012,6:00,8.817
9/24/2012,7:00,8.792
9/24/2012,8:00,8.792
9/24/2012,9:00,8.767
9/24/2012,10:00,8.742
9/24/2012,11:00,8.742
9/24/2012,12:00,8.767
9/24/2012,13:00,8.792
9/24/2012,14:00,8.817
9/24/2012,15:00,8.841
9/24/2012,16:00,8.916
9/24/2012,17:00,8.916
9/24/2012,18:00,8.916
9/24/2012,19:00,8.916
9/24/2012,20:00,8.941
9/24/2012,21:00,8.916
9/24/2012,22:00,8.891
9/24/2012,23:00,8.866
9/25/2012,0:00,8.841
9/25/2012,1:00,8.817
9/25/2012,2:00,8.767
9/25/2012,3:00,8.717
9/25/2012,4:00,8.693
9/25/2012,5:00,8.643
9/25/2012,6:00,8.643
9/25/2012,7:00,8.593
9/25/2012,8:00,8.593
9/25/2012,9:00,8.543
9/25/2012,10:00,8.519
9/25/2012,11:00,8.519
9/25/2012,12:00,8.519
9/25/2012,13:00,8.519
9/25/2012,14:00,8.543
9/25/2012,15:00,8.543
9/25/2012,16:00,8.543
9/25/2012,17:00,8.543
9/25/2012,18:00,8.543
9/25/2012,19:00,8.494
9/25/2012,20:00,8.444
9/25/2012,21:00,8.394
9/25/2012,22:00,8.319
9/25/2012,23:00,8.295
9/26/2012,0:00,8.22
9/26/2012,1:00,8.17
9/26/2012,2:00,8.12
9/26/2012,3:00,8.12
9/26/2012,4:00,8.045
9/26/2012,5:00,7.945
9/26/2012,6:00,7.87
9/26/2012,7:00,7.87
9/26/2012,8:00,7.87
9/26/2012,9:00,7.845
9/26/2012,10:00,7.845
9/26/2012,11:00,7.82
9/26/2012,12:00,7.82
9/26/2012,13:00,7.845
9/26/2012,14:00,7.87
9/26/2012,15:00,7.87
9/26/2012,16:00,7.87
9/26/2012,17:00,7.87
9/26/2012,18:00,7.87
9/26/2012,19:00,7.845
9/26/2012,20:00,7.795
9/26/2012,21:00,7.745
9/26/2012,22:00,7.745
9/26/2012,23:00,7.695
9/27/2012,0:00,7.645
9/27/2012,1:00,7.594
9/27/2012,2:00,7.494
9/27/2012,3:00,7.494
9/27/2012,4:00,7.419
9/27/2012,5:00,7.444
9/27/2012,6:00,7.444
9/27/2012,7:00,7.419
9/27/2012,8:00,7.368
9/27/2012,9:00,7.268
9/27/2012,10:00,7.217
9/27/2012,11:00,7.116
9/27/2012,12:00,7.066
9/27/2012,13:00,7.066
9/27/2012,14:00,7.116
9/27/2012,15:00,7.217
9/27/2012,16:00,7.293
9/27/2012,17:00,7.393
9/27/2012,18:00,7.393
9/27/2012,19:00,7.419
9/27/2012,20:00,7.419
9/27/2012,21:00,7.393
9/27/2012,22:00,7.368
9/27/2012,23:00,7.318
9/28/2012,0:00,7.242
9/28/2012,1:00,7.167
9/28/2012,2:00,7.142
9/28/2012,3:00,7.142
9/28/2012,4:00,7.091
9/28/2012,5:00,7.116
9/28/2012,6:00,7.142
9/28/2012,7:00,7.167
9/28/2012,8:00,7.217
9/28/2012,9:00,7.268
9/28/2012,10:00,7.293
9/28/2012,11:00,7.343
9/28/2012,12:00,7.393
9/28/2012,13:00,7.444
9/28/2012,14:00,7.444
9/28/2012,15:00,7.544
9/28/2012,16:00,7.544
9/28/2012,17:00,7.544
9/28/2012,18:00,7.569
9/28/2012,19:00,7.594
9/28/2012,20:00,7.594
9/28/2012,21:00,7.569
9/28/2012,22:00,7.519
9/28/2012,23:00,7.469
9/29/2012,0:00,7.393
9/29/2012,1:00,7.293
9/29/2012,2:00,7.217
9/29/2012,3:00,7.167
9/29/2012,4:00,7.142
9/29/2012,5:00,7.091
9/29/2012,6:00,7.015
9/29/2012,7:00,6.965
9/29/2012,8:00,6.864
9/29/2012,9:00,6.839
9/29/2012,10:00,6.839
9/29/2012,11:00,6.889
9/29/2012,12:00,6.889
9/29/2012,13:00,6.889
9/29/2012,14:00,6.94
9/29/2012,15:00,6.965
9/29/2012,16:00,6.914
9/29/2012,17:00,6.914
9/29/2012,18:00,6.94
9/29/2012,19:00,6.965
9/29/2012,20:00,6.94
9/29/2012,21:00,6.889
9/29/2012,22:00,6.864
9/29/2012,23:00,6.813
9/30/2012,0:00,6.712
9/30/2012,1:00,6.661
9/30/2012,2:00,6.611
9/30/2012,3:00,6.509
9/30/2012,4:00,6.433
9/30/2012,5:00,6.382
9/30/2012,6:00,6.357
9/30/2012,7:00,6.331
9/30/2012,8:00,6.331
9/30/2012,9:00,6.306
9/30/2012,10:00,6.306
9/30/2012,11:00,6.23
9/30/2012,12:00,6.153
9/30/2012,13:00,6.179
9/30/2012,14:00,6.23
9/30/2012,15:00,6.23
9/30/2012,16:00,6.331
9/30/2012,17:00,6.408
9/30/2012,18:00,6.382
9/30/2012,19:00,6.382
9/30/2012,20:00,6.382
9/30/2012,21:00,6.357
9/30/2012,22:00,6.306
9/30/2012,23:00,6.23
10/1/2012,0:00,6.128
10/1/2012,1:00,6.077
10/1/2012,2:00,6
10/1/2012,3:00,5.924
10/1/2012,4:00,5.872
10/1/2012,5:00,5.796
10/1/2012,6:00,5.745
10/1/2012,7:00,5.668
10/1/2012,8:00,5.616
10/1/2012,9:00,5.565
10/1/2012,10:00,5.514
10/1/2012,11:00,5.514
10/1/2012,12:00,5.488
10/1/2012,13:00,5.539
10/1/2012,14:00,5.642
10/1/2012,15:00,5.796
10/1/2012,16:00,5.949
10/1/2012,17:00,6.026
10/1/2012,18:00,6.077
10/1/2012,19:00,6.128
10/1/2012,20:00,6.128
10/1/2012,21:00,6.153
10/1/2012,22:00,6.179
10/1/2012,23:00,5.975
10/2/2012,0:00,5.872
10/2/2012,1:00,5.821
10/2/2012,2:00,5.745
10/2/2012,3:00,5.668
10/2/2012,4:00,5.616
10/2/2012,5:00,5.591
10/2/2012,6:00,5.565
10/2/2012,7:00,5.565
10/2/2012,8:00,5.539
10/2/2012,9:00,5.539
10/2/2012,10:00,5.539
10/2/2012,11:00,5.565
10/2/2012,12:00,5.616
10/2/2012,13:00,5.642
10/2/2012,14:00,5.668
10/2/2012,15:00,5.719
10/2/2012,16:00,5.719
10/2/2012,17:00,5.77
10/2/2012,18:00,5.77
10/2/2012,19:00,5.77
10/2/2012,20:00,5.77
10/2/2012,21:00,5.77
10/2/2012,22:00,5.77
10/2/2012,23:00,5.77
10/3/2012,0:00,5.77
10/3/2012,1:00,5.745
10/3/2012,2:00,5.745
10/3/2012,3:00,5.745
10/3/2012,4:00,5.745
10/3/2012,5:00,5.745
10/3/2012,6:00,5.745
10/3/2012,7:00,5.719
10/3/2012,8:00,5.745
10/3/2012,9:00,5.745
10/3/2012,10:00,5.745
10/3/2012,11:00,5.77
10/3/2012,12:00,5.821
10/3/2012,13:00,5.872
10/3/2012,14:00,5.924
10/3/2012,15:00,6
10/3/2012,16:00,6.102
10/3/2012,17:00,6.128
10/3/2012,18:00,6.153
10/3/2012,19:00,6.179
10/3/2012,20:00,6.179
10/3/2012,21:00,6.179
10/3/2012,22:00,6.179
10/3/2012,23:00,6.204
10/4/2012,0:00,6.153
10/4/2012,1:00,6.128
10/4/2012,2:00,6.204
10/4/2012,3:00,6.255
10/4/2012,4:00,6.281
10/4/2012,5:00,6.382
10/4/2012,6:00,6.433
10/4/2012,7:00,6.281
10/4/2012,8:00,6.23
10/4/2012,9:00,6.204
10/4/2012,10:00,6.153
10/4/2012,11:00,6.23
10/4/2012,12:00,6.306
10/4/2012,13:00,6.484
10/4/2012,14:00,6.535
10/4/2012,15:00,6.484
10/4/2012,16:00,6.458
10/4/2012,17:00,6.585
10/4/2012,18:00,6.712
10/4/2012,19:00,6.864
10/4/2012,20:00,6.965
10/4/2012,21:00,7.015
10/4/2012,22:00,7.041
10/4/2012,23:00,7.091
10/5/2012,0:00,7.091
10/5/2012,1:00,7.091
10/5/2012,2:00,7.116
10/5/2012,3:00,6.889
10/5/2012,4:00,6.965
10/5/2012,5:00,6.94
10/5/2012,6:00,7.041
10/5/2012,7:00,7.091
10/5/2012,8:00,7.116
10/5/2012,9:00,7.116
10/5/2012,10:00,7.091
10/5/2012,11:00,7.066
10/5/2012,12:00,7.142
10/5/2012,13:00,7.217
10/5/2012,14:00,7.293
10/5/2012,15:00,7.343
10/5/2012,16:00,7.419
10/5/2012,17:00,7.444
10/5/2012,18:00,7.469
10/5/2012,19:00,7.544
10/5/2012,20:00,7.544
10/5/2012,21:00,7.544
10/5/2012,22:00,7.519
10/5/2012,23:00,7.544
10/6/2012,0:00,7.594
10/6/2012,1:00,7.619
10/6/2012,2:00,7.645
10/6/2012,3:00,7.619
10/6/2012,4:00,7.569
10/6/2012,5:00,7.519
10/6/2012,6:00,7.494
10/6/2012,7:00,7.469
10/6/2012,8:00,7.444
10/6/2012,9:00,7.444
10/6/2012,10:00,7.444
10/6/2012,11:00,7.419
10/6/2012,12:00,7.368
10/6/2012,13:00,7.343
10/6/2012,14:00,7.368
10/6/2012,15:00,7.368
10/6/2012,16:00,7.393
10/6/2012,17:00,7.393
10/6/2012,18:00,7.419
10/6/2012,19:00,7.419
10/6/2012,20:00,7.419
10/6/2012,21:00,7.419
10/6/2012,22:00,7.419
10/6/2012,23:00,7.393
10/7/2012,0:00,7.393
10/7/2012,1:00,7.393
10/7/2012,2:00,7.368
10/7/2012,3:00,7.368
10/7/2012,4:00,7.343
10/7/2012,5:00,7.343
10/7/2012,6:00,7.343
10/7/2012,7:00,7.318
10/7/2012,8:00,7.318
10/7/2012,9:00,7.318
10/7/2012,10:00,7.293
10/7/2012,11:00,7.293
10/7/2012,12:00,7.318
10/7/2012,13:00,7.368
10/7/2012,14:00,7.419
10/7/2012,15:00,7.494
10/7/2012,16:00,7.519
10/7/2012,17:00,7.569
10/7/2012,18:00,7.594
10/7/2012,19:00,7.619
10/7/2012,20:00,7.594
10/7/2012,21:00,7.645
10/7/2012,22:00,7.645
10/7/2012,23:00,7.619
10/8/2012,0:00,7.569
10/8/2012,1:00,7.519
10/8/2012,2:00,7.519
10/8/2012,3:00,7.444
10/8/2012,4:00,7.343
10/8/2012,5:00,7.268
10/8/2012,6:00,7.192
10/8/2012,7:00,7.116
10/8/2012,8:00,7.041
10/8/2012,9:00,6.965
10/8/2012,10:00,6.889
10/8/2012,11:00,6.864
10/8/2012,12:00,6.94
10/8/2012,13:00,7.015
10/8/2012,14:00,7.116
10/8/2012,15:00,7.167
10/8/2012,16:00,7.293
10/8/2012,17:00,7.368
10/8/2012,18:00,7.368
10/8/2012,19:00,7.368
10/8/2012,20:00,7.393
10/8/2012,21:00,7.419
10/8/2012,22:00,7.444
10/8/2012,23:00,7.469
10/9/2012,0:00,7.494
10/9/2012,1:00,7.494
10/9/2012,2:00,7.519
10/9/2012,3:00,7.569
10/9/2012,4:00,7.544
10/9/2012,5:00,7.594
10/9/2012,6:00,7.619
10/9/2012,7:00,7.569
10/9/2012,8:00,7.469
10/9/2012,9:00,7.393
10/9/2012,10:00,7.293
10/9/2012,11:00,7.242
10/9/2012,12:00,7.242
10/9/2012,13:00,7.293
10/9/2012,14:00,7.343
10/9/2012,15:00,7.368
10/9/2012,16:00,7.469
10/9/2012,17:00,7.519
10/9/2012,18:00,7.569
10/9/2012,19:00,7.519
10/9/2012,20:00,7.469
10/9/2012,21:00,7.444
10/9/2012,22:00,7.368
10/9/2012,23:00,7.419
10/10/2012,0:00,7.419
10/10/2012,1:00,7.393
10/10/2012,2:00,7.368
10/10/2012,3:00,7.343
10/10/2012,4:00,7.318
10/10/2012,5:00,7.293
10/10/2012,6:00,7.293
10/10/2012,7:00,7.268
10/10/2012,8:00,7.242
10/10/2012,9:00,7.192
10/10/2012,10:00,7.167
10/10/2012,11:00,7.167
10/10/2012,12:00,7.192
10/10/2012,13:00,7.242
10/10/2012,14:00,7.318
10/10/2012,15:00,7.368
10/10/2012,16:00,7.444
10/10/2012,17:00,7.594
10/10/2012,18:00,7.745
10/10/2012,19:00,7.77
10/10/2012,20:00,7.795
10/10/2012,21:00,7.67
10/10/2012,22:00,7.544
10/10/2012,23:00,7.444
10/11/2012,0:00,7.368
10/11/2012,1:00,7.242
10/11/2012,2:00,7.116
10/11/2012,3:00,6.94
10/11/2012,4:00,6.813
10/11/2012,5:00,6.687
10/11/2012,6:00,6.611
10/11/2012,7:00,6.535
10/11/2012,8:00,6.433
10/11/2012,9:00,6.357
10/11/2012,10:00,6.281
10/11/2012,11:00,6.255
10/11/2012,12:00,6.281
10/11/2012,13:00,6.382
10/11/2012,14:00,6.509
10/11/2012,15:00,6.636
10/11/2012,16:00,6.788
10/11/2012,17:00,6.889
10/11/2012,18:00,6.914
10/11/2012,19:00,6.94
10/11/2012,20:00,6.94
10/11/2012,21:00,6.864
10/11/2012,22:00,6.763
10/11/2012,23:00,6.687
10/12/2012,0:00,6.509
10/12/2012,1:00,6.382
10/12/2012,2:00,6.23
10/12/2012,3:00,6.153
10/12/2012,4:00,6.051
10/12/2012,5:00,5.975
10/12/2012,6:00,5.898
10/12/2012,7:00,5.821
10/12/2012,8:00,5.745
10/12/2012,9:00,5.668
10/12/2012,10:00,5.591
10/12/2012,11:00,5.539
10/12/2012,12:00,5.514
10/12/2012,13:00,5.462
10/12/2012,14:00,5.488
10/12/2012,15:00,5.565
10/12/2012,16:00,5.642
10/12/2012,17:00,5.77
10/12/2012,18:00,5.796
10/12/2012,19:00,5.796
10/12/2012,20:00,5.745
10/12/2012,21:00,5.668
10/12/2012,22:00,5.642
10/12/2012,23:00,5.591
10/13/2012,0:00,5.565
10/13/2012,1:00,5.514
10/13/2012,2:00,5.514
10/13/2012,3:00,5.488
10/13/2012,4:00,5.514
10/13/2012,5:00,5.514
10/13/2012,6:00,5.539
10/13/2012,7:00,5.591
10/13/2012,8:00,5.591
10/13/2012,9:00,5.565
10/13/2012,10:00,5.591
10/13/2012,11:00,5.591
10/13/2012,12:00,5.616
10/13/2012,13:00,5.642
10/13/2012,14:00,5.693
10/13/2012,15:00,5.719
10/13/2012,16:00,5.745
10/13/2012,17:00,5.796
10/13/2012,18:00,5.796
10/13/2012,19:00,5.77
10/13/2012,20:00,5.745
10/13/2012,21:00,5.745
10/13/2012,22:00,5.719
10/13/2012,23:00,5.668
10/14/2012,0:00,5.668
10/14/2012,1:00,5.693
10/14/2012,2:00,5.693
10/14/2012,3:00,5.693
10/14/2012,4:00,5.693
10/14/2012,5:00,5.693
10/14/2012,6:00,5.693
10/14/2012,7:00,5.642
10/14/2012,8:00,5.616
10/14/2012,9:00,5.514
10/14/2012,10:00,5.437
10/14/2012,11:00,5.385
10/14/2012,12:00,5.411
10/14/2012,13:00,5.488
10/14/2012,14:00,5.591
10/14/2012,15:00,5.642
10/14/2012,16:00,5.693
10/14/2012,17:00,5.719
10/14/2012,18:00,5.77
10/14/2012,19:00,5.821
10/14/2012,20:00,5.821
10/14/2012,21:00,5.796
10/14/2012,22:00,5.77
10/14/2012,23:00,5.745
10/15/2012,0:00,5.719
10/15/2012,1:00,5.693
10/15/2012,2:00,5.668
10/15/2012,3:00,5.616
10/15/2012,4:00,5.565
10/15/2012,5:00,5.539
10/15/2012,6:00,5.514
10/15/2012,7:00,5.462
10/15/2012,8:00,5.385
10/15/2012,9:00,5.308
10/15/2012,10:00,5.231
10/15/2012,11:00,5.179
10/15/2012,12:00,5.179
10/15/2012,13:00,5.257
10/15/2012,14:00,5.308
10/15/2012,15:00,5.36
10/15/2012,16:00,5.437
10/15/2012,17:00,5.462
10/15/2012,18:00,5.514
10/15/2012,19:00,5.514
10/15/2012,20:00,5.488
10/15/2012,21:00,5.462
10/15/2012,22:00,5.462
10/15/2012,23:00,5.437
10/16/2012,0:00,5.385
10/16/2012,1:00,5.36
10/16/2012,2:00,5.334
10/16/2012,3:00,5.308
10/16/2012,4:00,5.282
10/16/2012,5:00,5.231
10/16/2012,6:00,5.205
10/16/2012,7:00,5.128
10/16/2012,8:00,5.102
10/16/2012,9:00,5.05
10/16/2012,10:00,5.024
10/16/2012,11:00,4.792
10/16/2012,12:00,4.714
10/16/2012,13:00,4.74
10/16/2012,14:00,4.584
10/16/2012,15:00,4.532
10/16/2012,16:00,4.324
10/16/2012,17:00,4.272
10/16/2012,18:00,4.22
10/16/2012,19:00,4.168
10/16/2012,20:00,4.089
10/16/2012,21:00,4.115
10/16/2012,22:00,4.168
10/16/2012,23:00,3.88
10/17/2012,0:00,3.88
10/17/2012,1:00,3.564
10/17/2012,2:00,3.538
10/17/2012,3:00,3.617
10/17/2012,4:00,3.538
10/17/2012,5:00,3.459
10/17/2012,6:00,3.512
10/17/2012,7:00,3.512
10/17/2012,8:00,3.564
10/17/2012,9:00,3.538
10/17/2012,10:00,3.564
10/17/2012,11:00,3.564
10/17/2012,12:00,3.538
10/17/2012,13:00,3.485
10/17/2012,14:00,3.327
10/17/2012,15:00,3.38
10/17/2012,16:00,3.433
10/17/2012,17:00,3.459
10/17/2012,18:00,3.459
10/17/2012,19:00,3.459
10/17/2012,20:00,3.433
10/17/2012,21:00,3.459
10/17/2012,22:00,3.485
10/17/2012,23:00,3.485
10/18/2012,0:00,3.354
10/18/2012,1:00,3.406
10/18/2012,2:00,3.38
10/18/2012,3:00,3.248
10/18/2012,4:00,3.221
10/18/2012,5:00,3.248
10/18/2012,6:00,3.168
10/18/2012,7:00,3.142
10/18/2012,8:00,3.063
10/18/2012,9:00,3.009
10/18/2012,10:00,3.036
10/18/2012,11:00,2.983
10/18/2012,12:00,3.063
10/18/2012,13:00,2.983
10/18/2012,14:00,3.063
10/18/2012,15:00,3.195
10/18/2012,16:00,3.354
10/18/2012,17:00,3.38
10/18/2012,18:00,3.406
10/18/2012,19:00,3.406
10/18/2012,20:00,3.354
10/18/2012,21:00,3.301
10/18/2012,22:00,3.274
10/18/2012,23:00,3.221
10/19/2012,0:00,3.168
10/19/2012,1:00,3.116
10/19/2012,2:00,3.036
10/19/2012,3:00,2.983
10/19/2012,4:00,2.903
10/19/2012,5:00,2.85
10/19/2012,6:00,2.823
10/19/2012,7:00,2.77
10/19/2012,8:00,2.744
10/19/2012,9:00,2.717
10/19/2012,10:00,2.664
10/19/2012,11:00,2.664
10/19/2012,12:00,2.69
10/19/2012,13:00,2.69
10/19/2012,14:00,2.744
10/19/2012,15:00,2.797
