"","pond_name","Decade","Scenario","Model","month","mean_med_temp"
"955","PL2","Other","8.5","YF85",7,14.1707850706412
"956","PL2","Other","8.5","YF85",8,15.2213536695434
"957","PL2","Other","8.5","YF85",9,14.0298571721963
"958","PL2","Other","8.5","YF85",10,10.9487418721118
"959","PL2","Other","8.5","YF85",11,6.75864745496501
"960","PL2","Other","8.5","YF85",12,3.20703790546325
"961","PL3","2030s","4.5","YF45",1,4.05574756509178
"962","PL3","2030s","4.5","YF45",2,3.96704129913469
"963","PL3","2030s","4.5","YF45",3,2.99829354266777
"964","PL3","2030s","4.5","YF45",4,4.23744614964205
"965","PL3","2030s","4.5","YF45",5,7.1486877553151
"966","PL3","2030s","4.5","YF45",6,10.329481310675
"967","PL3","2030s","4.5","YF45",7,13.154122176438
"968","PL3","2030s","4.5","YF45",8,14.497224466008
"969","PL3","2030s","4.5","YF45",9,13.5319736012726
"970","PL3","2030s","4.5","YF45",10,11.1256483251772
"971","PL3","2030s","4.5","YF45",11,7.40313825217473
"972","PL3","2030s","4.5","YF45",12,5.8501485325257
"973","PL3","2030s","8.5","YF85",1,-0.337537739187917
"974","PL3","2030s","8.5","YF85",2,-0.699462977028821
"975","PL3","2030s","8.5","YF85",3,0.207052083294492
"976","PL3","2030s","8.5","YF85",4,2.67378534473353
"977","PL3","2030s","8.5","YF85",5,5.91398033800939
"978","PL3","2030s","8.5","YF85",6,9.68446204159899
"979","PL3","2030s","8.5","YF85",7,12.7623878162359
"980","PL3","2030s","8.5","YF85",8,14.0852468647094
"981","PL3","2030s","8.5","YF85",9,13.2029627672074
"982","PL3","2030s","8.5","YF85",10,10.0478037336454
"983","PL3","2030s","8.5","YF85",11,5.41606168180397
"984","PL3","2030s","8.5","YF85",12,2.07065671976332
"985","PL3","2060s","4.5","YF45",1,5.76838675770737
"986","PL3","2060s","4.5","YF45",2,5.01526704814496
"987","PL3","2060s","4.5","YF45",3,4.48073445769484
"988","PL3","2060s","4.5","YF45",4,6.92523221468046
"989","PL3","2060s","4.5","YF45",5,9.87646383117866
"990","PL3","2060s","4.5","YF45",6,12.3933319938067
"991","PL3","2060s","4.5","YF45",7,14.8864260678394
"992","PL3","2060s","4.5","YF45",8,15.7256754289087
"993","PL3","2060s","4.5","YF45",9,14.735725662827
"994","PL3","2060s","4.5","YF45",10,12.5119714936544
"995","PL3","2060s","4.5","YF45",11,9.26552090562261
"996","PL3","2060s","4.5","YF45",12,6.90357516434735
"997","PL3","2060s","8.5","YF85",1,1.0402155986523
"998","PL3","2060s","8.5","YF85",2,1.27458689461241
"999","PL3","2060s","8.5","YF85",3,1.97326905285494
"1000","PL3","2060s","8.5","YF85",4,4.27013868970359
"1001","PL3","2060s","8.5","YF85",5,7.50510386574239
"1002","PL3","2060s","8.5","YF85",6,11.3468073686008
"1003","PL3","2060s","8.5","YF85",7,14.4482924969227
"1004","PL3","2060s","8.5","YF85",8,15.6404482952057
"1005","PL3","2060s","8.5","YF85",9,14.5685488797125
"1006","PL3","2060s","8.5","YF85",10,11.681892243699
"1007","PL3","2060s","8.5","YF85",11,7.55265511477496
"1008","PL3","2060s","8.5","YF85",12,3.60743366061832
"1009","PL3","2090s","4.5","YF45",1,7.05847742238493
"1010","PL3","2090s","4.5","YF45",2,5.68194299990161
"1011","PL3","2090s","4.5","YF45",3,5.4855273110077
"1012","PL3","2090s","4.5","YF45",4,7.8238440548626
"1013","PL3","2090s","4.5","YF45",5,10.5531478445818
"1014","PL3","2090s","4.5","YF45",6,13.3749938191198
"1015","PL3","2090s","4.5","YF45",7,15.8850685848396
"1016","PL3","2090s","4.5","YF45",8,17.0236564087037
"1017","PL3","2090s","4.5","YF45",9,15.8223624789697
"1018","PL3","2090s","4.5","YF45",10,13.6108050412784
"1019","PL3","2090s","4.5","YF45",11,10.6590297589318
"1020","PL3","2090s","4.5","YF45",12,9.0661412590636
"1021","PL3","2090s","8.5","YF85",1,2.75913962243269
"1022","PL3","2090s","8.5","YF85",2,2.51101651154817
"1023","PL3","2090s","8.5","YF85",3,3.39108161056894
"1024","PL3","2090s","8.5","YF85",4,5.69089616395133
"1025","PL3","2090s","8.5","YF85",5,8.97112396552034
"1026","PL3","2090s","8.5","YF85",6,12.824137170403
"1027","PL3","2090s","8.5","YF85",7,15.8234823525358
"1028","PL3","2090s","8.5","YF85",8,17.0320081897689
"1029","PL3","2090s","8.5","YF85",9,16.0608324103622
"1030","PL3","2090s","8.5","YF85",10,13.1102420823928
"1031","PL3","2090s","8.5","YF85",11,8.9070867510697
"1032","PL3","2090s","8.5","YF85",12,5.16010514603553
"1033","PL3","Other","4.5","YF45",1,4.13625082529559
"1034","PL3","Other","4.5","YF45",2,3.61094869901874
"1035","PL3","Other","4.5","YF45",3,3.08382657905326
"1036","PL3","Other","4.5","YF45",4,4.9913180585503
"1037","PL3","Other","4.5","YF45",5,8.27348261375014
"1038","PL3","Other","4.5","YF45",6,11.1970971586751
"1039","PL3","Other","4.5","YF45",7,13.6631936795278
"1040","PL3","Other","4.5","YF45",8,14.743879482547
"1041","PL3","Other","4.5","YF45",9,13.622480024037
"1042","PL3","Other","4.5","YF45",10,11.2070526549995
"1043","PL3","Other","4.5","YF45",11,7.70672441544935
"1044","PL3","Other","4.5","YF45",12,5.48396252426762
"1045","PL3","Other","8.5","YF85",1,0.761561436936
"1046","PL3","Other","8.5","YF85",2,0.459922167099499
"1047","PL3","Other","8.5","YF85",3,1.32576653457175
"1048","PL3","Other","8.5","YF85",4,3.69481452325447
"1049","PL3","Other","8.5","YF85",5,7.20588288851723
"1050","PL3","Other","8.5","YF85",6,10.8067141106552
"1051","PL3","Other","8.5","YF85",7,13.78578031413
"1052","PL3","Other","8.5","YF85",8,14.8690383106612
"1053","PL3","Other","8.5","YF85",9,13.6720427864857
"1054","PL3","Other","8.5","YF85",10,10.6200353986707
"1055","PL3","Other","8.5","YF85",11,6.42993356092839
"1056","PL3","Other","8.5","YF85",12,2.89601284762762
"1057","RHM","2030s","4.5","CRD45",1,4.12010962152328
"1058","RHM","2030s","4.5","CRD45",2,3.78781914335403
"1059","RHM","2030s","4.5","CRD45",3,3.08458697365592
"1060","RHM","2030s","4.5","CRD45",4,4.12871551439717
"1061","RHM","2030s","4.5","CRD45",5,6.60395117270997
"1062","RHM","2030s","4.5","CRD45",6,9.4916469960925
"1063","RHM","2030s","4.5","CRD45",7,11.8387450909748
"1064","RHM","2030s","4.5","CRD45",8,12.9326490272762
"1065","RHM","2030s","4.5","CRD45",9,12.2887674570985
"1066","RHM","2030s","4.5","CRD45",10,10.20921790766
"1067","RHM","2030s","4.5","CRD45",11,7.09387355523204
"1068","RHM","2030s","4.5","CRD45",12,5.70512592649229
"1069","RHM","2030s","8.5","CRD85",1,3.3938863131085
"1070","RHM","2030s","8.5","CRD85",2,2.41932134339545
"1071","RHM","2030s","8.5","CRD85",3,2.65692525764063
"1072","RHM","2030s","8.5","CRD85",4,3.74328986588297
"1073","RHM","2030s","8.5","CRD85",5,6.49275327716753
"1074","RHM","2030s","8.5","CRD85",6,9.38260388325275
"1075","RHM","2030s","8.5","CRD85",7,11.8382812051823
"1076","RHM","2030s","8.5","CRD85",8,12.9659906278706
"1077","RHM","2030s","8.5","CRD85",9,12.5745463598831
"1078","RHM","2030s","8.5","CRD85",10,10.8314767259541
"1079","RHM","2030s","8.5","CRD85",11,6.98125903778035
"1080","RHM","2030s","8.5","CRD85",12,5.21970502433343
"1081","RHM","2060s","4.5","CRD45",1,6.05190380931271
"1082","RHM","2060s","4.5","CRD45",2,5.08548978605969
"1083","RHM","2060s","4.5","CRD45",3,4.52621444979739
"1084","RHM","2060s","4.5","CRD45",4,7.81832222810416
"1085","RHM","2060s","4.5","CRD45",5,10.1930715470847
"1086","RHM","2060s","4.5","CRD45",6,11.9832587783077
"1087","RHM","2060s","4.5","CRD45",7,13.747913350266
"1088","RHM","2060s","4.5","CRD45",8,14.4269019145536
"1089","RHM","2060s","4.5","CRD45",9,13.6927021783608
"1090","RHM","2060s","4.5","CRD45",10,11.820108500607
"1091","RHM","2060s","4.5","CRD45",11,8.9901553721521
"1092","RHM","2060s","4.5","CRD45",12,6.75736978468211
"1093","RHM","2060s","8.5","CRD85",1,6.7941956295211
"1094","RHM","2060s","8.5","CRD85",2,5.55613769491787
"1095","RHM","2060s","8.5","CRD85",3,5.9373886369047
"1096","RHM","2060s","8.5","CRD85",4,7.38774102508991
"1097","RHM","2060s","8.5","CRD85",5,10.1540063756498
"1098","RHM","2060s","8.5","CRD85",6,12.3492452062822
"1099","RHM","2060s","8.5","CRD85",7,15.2497390312965
"1100","RHM","2060s","8.5","CRD85",8,15.6581066748906
"1101","RHM","2060s","8.5","CRD85",9,14.7745827025697
"1102","RHM","2060s","8.5","CRD85",10,15.1110814850058
"1103","RHM","2060s","8.5","CRD85",11,12.0326616952785
"1104","RHM","2060s","8.5","CRD85",12,9.24509606853107
"1105","RHM","2090s","4.5","CRD45",1,7.80932010549524
"1106","RHM","2090s","4.5","CRD45",2,6.13773283294873
"1107","RHM","2090s","4.5","CRD45",3,6.07654861750767
"1108","RHM","2090s","4.5","CRD45",4,9.28773555928935
"1109","RHM","2090s","4.5","CRD45",5,11.3669642165385
"1110","RHM","2090s","4.5","CRD45",6,13.1543537887979
"1111","RHM","2090s","4.5","CRD45",7,14.7966927632443
"1112","RHM","2090s","4.5","CRD45",8,15.7242321558641
"1113","RHM","2090s","4.5","CRD45",9,14.8032438515268
"1114","RHM","2090s","4.5","CRD45",10,12.9828712501269
"1115","RHM","2090s","4.5","CRD45",11,10.843282943295
"1116","RHM","2090s","4.5","CRD45",12,9.5398545020679
"1117","RHM","2090s","8.5","CRD85",1,10.8436849249201
"1118","RHM","2090s","8.5","CRD85",2,8.38701378980978
"1119","RHM","2090s","8.5","CRD85",3,9.14504544981344
"1120","RHM","2090s","8.5","CRD85",4,10.874864950013
"1121","RHM","2090s","8.5","CRD85",5,13.6727226521243
"1122","RHM","2090s","8.5","CRD85",6,14.8962040488899
"1123","RHM","2090s","8.5","CRD85",7,18.0770582992706
"1124","RHM","2090s","8.5","CRD85",8,17.8658207182227
"1125","RHM","2090s","8.5","CRD85",9,16.9151819869268
"1126","RHM","2090s","8.5","CRD85",10,18.771431243833
"1127","RHM","2090s","8.5","CRD85",11,14.8962300263826
"1128","RHM","2090s","8.5","CRD85",12,12.3512838322633
"1129","RHM","Other","4.5","CRD45",1,4.06430492511849
"1130","RHM","Other","4.5","CRD45",2,3.60318643153003
"1131","RHM","Other","4.5","CRD45",3,3.16906950740633
"1132","RHM","Other","4.5","CRD45",4,5.27275403239927
"1133","RHM","Other","4.5","CRD45",5,8.0395242743365
"1134","RHM","Other","4.5","CRD45",6,10.5524613852481
"1135","RHM","Other","4.5","CRD45",7,12.3920075152483
"1136","RHM","Other","4.5","CRD45",8,13.1851165009564
"1137","RHM","Other","4.5","CRD45",9,12.4307308486938
"1138","RHM","Other","4.5","CRD45",10,10.3641659799347
"1139","RHM","Other","4.5","CRD45",11,7.38008747694107
"1140","RHM","Other","4.5","CRD45",12,5.33476690729059
"1141","RHM","Other","8.5","CRD85",1,5.27377190586592
"1142","RHM","Other","8.5","CRD85",2,3.972502332029
"1143","RHM","Other","8.5","CRD85",3,4.37298982971284
"1144","RHM","Other","8.5","CRD85",4,5.74738454506353
"1145","RHM","Other","8.5","CRD85",5,8.7108010581481
"1146","RHM","Other","8.5","CRD85",6,11.1322387173283
"1147","RHM","Other","8.5","CRD85",7,13.6071563600256
"1148","RHM","Other","8.5","CRD85",8,14.093466442389
"1149","RHM","Other","8.5","CRD85",9,13.3210267343474
"1150","RHM","Other","8.5","CRD85",10,12.8996472749108
"1151","RHM","Other","8.5","CRD85",11,9.62095158400104
"1152","RHM","Other","8.5","CRD85",12,7.03891951057256
"1153","SQR","2030s","4.5","CRD45",1,6.76867385122441
"1154","SQR","2030s","4.5","CRD45",2,6.44679676618997
"1155","SQR","2030s","4.5","CRD45",3,5.73187864793305
"1156","SQR","2030s","4.5","CRD45",4,6.79297567502537
"1157","SQR","2030s","4.5","CRD45",5,9.25940424828835
"1158","SQR","2030s","4.5","CRD45",6,12.1541722262811
"1159","SQR","2030s","4.5","CRD45",7,14.4889623817294
"1160","SQR","2030s","4.5","CRD45",8,15.5970891163042
"1161","SQR","2030s","4.5","CRD45",9,14.9212294565059
"1162","SQR","2030s","4.5","CRD45",10,12.849564695705
"1163","SQR","2030s","4.5","CRD45",11,9.74330097838127
"1164","SQR","2030s","4.5","CRD45",12,8.34589270293892
"1165","SQR","2030s","8.5","CRD85",1,6.06317476727668
"1166","SQR","2030s","8.5","CRD85",2,5.07188974175085
"1167","SQR","2030s","8.5","CRD85",3,5.3102592900396
"1168","SQR","2030s","8.5","CRD85",4,6.40813597689434
"1169","SQR","2030s","8.5","CRD85",5,9.16074443149329
"1170","SQR","2030s","8.5","CRD85",6,12.0430955440591
"1171","SQR","2030s","8.5","CRD85",7,14.5030709600291
"1172","SQR","2030s","8.5","CRD85",8,15.620096789437
"1173","SQR","2030s","8.5","CRD85",9,15.2306135868795
"1174","SQR","2030s","8.5","CRD85",10,13.4954210215371
"1175","SQR","2030s","8.5","CRD85",11,9.63314600542796
"1176","SQR","2030s","8.5","CRD85",12,7.88701843653944
"1177","SQR","2060s","4.5","CRD45",1,8.7029088747489
"1178","SQR","2060s","4.5","CRD45",2,7.74037554107074
"1179","SQR","2060s","4.5","CRD45",3,7.19428452887395
"1180","SQR","2060s","4.5","CRD45",4,10.4782618642494
"1181","SQR","2060s","4.5","CRD45",5,12.8440603100755
"1182","SQR","2060s","4.5","CRD45",6,14.6283325070523
"1183","SQR","2060s","4.5","CRD45",7,16.4052268123886
"1184","SQR","2060s","4.5","CRD45",8,17.0703559733591
"1185","SQR","2060s","4.5","CRD45",9,16.3300757672781
"1186","SQR","2060s","4.5","CRD45",10,14.47933144757
"1187","SQR","2060s","4.5","CRD45",11,11.6296115064117
"1188","SQR","2060s","4.5","CRD45",12,9.41919284204894
"1189","SQR","2060s","8.5","CRD85",1,9.46924867798343
"1190","SQR","2060s","8.5","CRD85",2,8.22243890707495
"1191","SQR","2060s","8.5","CRD85",3,8.59515299172204
"1192","SQR","2060s","8.5","CRD85",4,10.044089773638
"1193","SQR","2060s","8.5","CRD85",5,12.8230852280468
"1194","SQR","2060s","8.5","CRD85",6,14.9942229923363
"1195","SQR","2060s","8.5","CRD85",7,17.8984760367611
"1196","SQR","2060s","8.5","CRD85",8,18.29721242593
"1197","SQR","2060s","8.5","CRD85",9,17.4270180170591
"1198","SQR","2060s","8.5","CRD85",10,17.7603048528966
"1199","SQR","2060s","8.5","CRD85",11,14.6919825609875
"1200","SQR","2060s","8.5","CRD85",12,11.887196717904
"1201","SQR","2090s","4.5","CRD45",1,10.4652046440447
"1202","SQR","2090s","4.5","CRD45",2,8.7865940555584
"1203","SQR","2090s","4.5","CRD45",3,8.7306792486726
"1204","SQR","2090s","4.5","CRD45",4,11.9521665907264
"1205","SQR","2090s","4.5","CRD45",5,14.0143068996858
"1206","SQR","2090s","4.5","CRD45",6,15.8120395012543
"1207","SQR","2090s","4.5","CRD45",7,17.4623787879604
"1208","SQR","2090s","4.5","CRD45",8,18.3720873936093
"1209","SQR","2090s","4.5","CRD45",9,17.4620529635015
"1210","SQR","2090s","4.5","CRD45",10,15.6459942382366
"1211","SQR","2090s","4.5","CRD45",11,13.5118468570322
"1212","SQR","2090s","4.5","CRD45",12,12.1951539391666
"1213","SQR","2090s","8.5","CRD85",1,13.5071692021125
"1214","SQR","2090s","8.5","CRD85",2,11.055398932535
"1215","SQR","2090s","8.5","CRD85",3,11.8013589054766
"1216","SQR","2090s","8.5","CRD85",4,13.5587141625968
"1217","SQR","2090s","8.5","CRD85",5,16.338364847577
"1218","SQR","2090s","8.5","CRD85",6,17.5495981203374
"1219","SQR","2090s","8.5","CRD85",7,20.7359521147636
"1220","SQR","2090s","8.5","CRD85",8,20.5102382188758
"1221","SQR","2090s","8.5","CRD85",9,19.5592963161926
"1222","SQR","2090s","8.5","CRD85",10,21.4229106455872
"1223","SQR","2090s","8.5","CRD85",11,17.5544528275988
"1224","SQR","2090s","8.5","CRD85",12,15.0080072837735
"1225","SQR","Other","4.5","CRD45",1,6.60414299363531
"1226","SQR","Other","4.5","CRD45",2,6.16550616152429
"1227","SQR","Other","4.5","CRD45",3,5.71945109161179
"1228","SQR","Other","4.5","CRD45",4,7.85958988639949
"1229","SQR","Other","4.5","CRD45",5,10.7342310728876
"1230","SQR","Other","4.5","CRD45",6,13.3590444221566
"1231","SQR","Other","4.5","CRD45",7,15.2140711449214
"1232","SQR","Other","4.5","CRD45",8,16.018182183888
"1233","SQR","Other","4.5","CRD45",9,15.1342917736015
"1234","SQR","Other","4.5","CRD45",10,12.9101172157541
"1235","SQR","Other","4.5","CRD45",11,9.94462544428487
"1236","SQR","Other","4.5","CRD45",12,7.91560803711104
"1237","SQR","Other","8.5","CRD85",1,7.81698070621632
"1238","SQR","Other","8.5","CRD85",2,6.53375620625363
"1239","SQR","Other","8.5","CRD85",3,6.92539015858714
"1240","SQR","Other","8.5","CRD85",4,8.33365786435365
"1241","SQR","Other","8.5","CRD85",5,11.4122482209479
"1242","SQR","Other","8.5","CRD85",6,13.9407705029602
"1243","SQR","Other","8.5","CRD85",7,16.4259010982185
"1244","SQR","Other","8.5","CRD85",8,16.9233318340034
"1245","SQR","Other","8.5","CRD85",9,16.0272154145799
"1246","SQR","Other","8.5","CRD85",10,15.4527855463446
"1247","SQR","Other","8.5","CRD85",11,12.1905427835053
"1248","SQR","Other","8.5","CRD85",12,9.62482880083576
"1249","TIN","2030s","4.5","CRD45",1,5.99476158133062
"1250","TIN","2030s","4.5","CRD45",2,5.67545725737111
"1251","TIN","2030s","4.5","CRD45",3,4.95699071571937
"1252","TIN","2030s","4.5","CRD45",4,6.0058427637533
"1253","TIN","2030s","4.5","CRD45",5,8.48817296044213
"1254","TIN","2030s","4.5","CRD45",6,11.3725411908662
"1255","TIN","2030s","4.5","CRD45",7,13.7178625947299
"1256","TIN","2030s","4.5","CRD45",8,14.8185106271839
"1257","TIN","2030s","4.5","CRD45",9,14.1656946434138
"1258","TIN","2030s","4.5","CRD45",10,12.0789974334625
"1259","TIN","2030s","4.5","CRD45",11,8.97387396258644
"1260","TIN","2030s","4.5","CRD45",12,7.578063293287
"1261","TIN","2030s","8.5","CRD85",1,5.26597970587602
"1262","TIN","2030s","8.5","CRD85",2,4.28506208577113
"1263","TIN","2030s","8.5","CRD85",3,4.52740202107522
"1264","TIN","2030s","8.5","CRD85",4,5.62334813580354
"1265","TIN","2030s","8.5","CRD85",5,8.36261549459751
"1266","TIN","2030s","8.5","CRD85",6,11.2589971780276
"1267","TIN","2030s","8.5","CRD85",7,13.6941361407026
"1268","TIN","2030s","8.5","CRD85",8,14.8312672474754
"1269","TIN","2030s","8.5","CRD85",9,14.4451505673836
"1270","TIN","2030s","8.5","CRD85",10,12.7025632421427
"1271","TIN","2030s","8.5","CRD85",11,8.85774846637167
"1272","TIN","2030s","8.5","CRD85",12,7.10387915968788
"1273","TIN","2060s","4.5","CRD45",1,7.91761628866804
"1274","TIN","2060s","4.5","CRD45",2,6.97364102378635
"1275","TIN","2060s","4.5","CRD45",3,6.41983433120908
"1276","TIN","2060s","4.5","CRD45",4,9.69754531078242
"1277","TIN","2060s","4.5","CRD45",5,12.070069990542
"1278","TIN","2060s","4.5","CRD45",6,13.8633336567042
"1279","TIN","2060s","4.5","CRD45",7,15.6346047949904
"1280","TIN","2060s","4.5","CRD45",8,16.3079180604883
"1281","TIN","2060s","4.5","CRD45",9,15.5697978092506
"1282","TIN","2060s","4.5","CRD45",10,13.6915060194034
"1283","TIN","2060s","4.5","CRD45",11,10.8737872148624
"1284","TIN","2060s","4.5","CRD45",12,8.6472376602885
"1285","TIN","2060s","8.5","CRD85",1,8.67384372598803
"1286","TIN","2060s","8.5","CRD85",2,7.4392531718262
"1287","TIN","2060s","8.5","CRD85",3,7.82553865013085
"1288","TIN","2060s","8.5","CRD85",4,9.2695893524998
"1289","TIN","2060s","8.5","CRD85",5,12.0369059819197
"1290","TIN","2060s","8.5","CRD85",6,14.2292782857857
"1291","TIN","2060s","8.5","CRD85",7,17.1305278432899
"1292","TIN","2060s","8.5","CRD85",8,17.5326377829995
"1293","TIN","2060s","8.5","CRD85",9,16.655535406841
"1294","TIN","2060s","8.5","CRD85",10,16.9971041625881
"1295","TIN","2060s","8.5","CRD85",11,13.9169546578731
"1296","TIN","2060s","8.5","CRD85",12,11.1000902605026
"1297","TIN","2090s","4.5","CRD45",1,9.69066541118343
"1298","TIN","2090s","4.5","CRD45",2,8.02488060148218
"1299","TIN","2090s","4.5","CRD45",3,7.95630432469247
"1300","TIN","2090s","4.5","CRD45",4,11.173260419622
"1301","TIN","2090s","4.5","CRD45",5,13.2399700569883
"1302","TIN","2090s","4.5","CRD45",6,15.0326009562289
"1303","TIN","2090s","4.5","CRD45",7,16.6890590584628
"1304","TIN","2090s","4.5","CRD45",8,17.6092670483337
"1305","TIN","2090s","4.5","CRD45",9,16.6866472960577
"1306","TIN","2090s","4.5","CRD45",10,14.8680776734966
"1307","TIN","2090s","4.5","CRD45",11,12.7365608889276
"1308","TIN","2090s","4.5","CRD45",12,11.4266647274136
"1309","TIN","2090s","8.5","CRD85",1,12.7081420552641
"1310","TIN","2090s","8.5","CRD85",2,10.2516504117658
"1311","TIN","2090s","8.5","CRD85",3,11.0097984060918
"1312","TIN","2090s","8.5","CRD85",4,12.7639574789771
"1313","TIN","2090s","8.5","CRD85",5,15.5478368736762
"1314","TIN","2090s","8.5","CRD85",6,16.7699456011572
"1315","TIN","2090s","8.5","CRD85",7,19.9538417504258
"1316","TIN","2090s","8.5","CRD85",8,19.7300842737798
"1317","TIN","2090s","8.5","CRD85",9,18.7887124538001
"1318","TIN","2090s","8.5","CRD85",10,20.6473747119696
"1319","TIN","2090s","8.5","CRD85",11,16.7800233771761
"1320","TIN","2090s","8.5","CRD85",12,14.2282988960071
"1321","TIN","Other","4.5","CRD45",1,5.8264377971899
"1322","TIN","Other","4.5","CRD45",2,5.35533057428657
"1323","TIN","Other","4.5","CRD45",3,4.90518437073598
"1324","TIN","Other","4.5","CRD45",4,7.04355733623192
"1325","TIN","Other","4.5","CRD45",5,9.97097453998038
"1326","TIN","Other","4.5","CRD45",6,12.6325243162875
"1327","TIN","Other","4.5","CRD45",7,14.4793048673164
"1328","TIN","Other","4.5","CRD45",8,15.2682802980593
"1329","TIN","Other","4.5","CRD45",9,14.3844183441628
"1330","TIN","Other","4.5","CRD45",10,12.1630047120799
"1331","TIN","Other","4.5","CRD45",11,9.17760192025006
"1332","TIN","Other","4.5","CRD45",12,7.13349807218574
"1333","TIN","Other","8.5","CRD85",1,7.03557661957406
"1334","TIN","Other","8.5","CRD85",2,5.7246678114866
"1335","TIN","Other","8.5","CRD85",3,6.09878872000364
"1336","TIN","Other","8.5","CRD85",4,7.50722739390324
"1337","TIN","Other","8.5","CRD85",5,10.6333620360877
"1338","TIN","Other","8.5","CRD85",6,13.2112759415018
"1339","TIN","Other","8.5","CRD85",7,15.6932686166986
"1340","TIN","Other","8.5","CRD85",8,16.1622265365323
"1341","TIN","Other","8.5","CRD85",9,15.2687269605514
"1342","TIN","Other","8.5","CRD85",10,14.6954224125253
"1343","TIN","Other","8.5","CRD85",11,11.4173100885572
"1344","TIN","Other","8.5","CRD85",12,8.82644846524188
"1345","TIS","2030s","4.5","CRD45",1,5.83505574208556
"1346","TIS","2030s","4.5","CRD45",2,5.50290727140522
"1347","TIS","2030s","4.5","CRD45",3,4.79429706566134
"1348","TIS","2030s","4.5","CRD45",4,5.8387652192262
"1349","TIS","2030s","4.5","CRD45",5,8.31734052384146
"1350","TIS","2030s","4.5","CRD45",6,11.2058820665276
"1351","TIS","2030s","4.5","CRD45",7,13.549156383443
"1352","TIS","2030s","4.5","CRD45",8,14.6582055806277
"1353","TIS","2030s","4.5","CRD45",9,14.0019034617752
"1354","TIS","2030s","4.5","CRD45",10,11.9227609188563
"1355","TIS","2030s","4.5","CRD45",11,8.79716453932162
"1356","TIS","2030s","4.5","CRD45",12,7.41163433195941
"1357","TIS","2030s","8.5","CRD85",1,5.11341651101873
"1358","TIS","2030s","8.5","CRD85",2,4.12666323433891
"1359","TIS","2030s","8.5","CRD85",3,4.37199641838305
"1360","TIS","2030s","8.5","CRD85",4,5.46009412796771
"1361","TIS","2030s","8.5","CRD85",5,8.21317570493019
"1362","TIS","2030s","8.5","CRD85",6,11.1082532886285
"1363","TIS","2030s","8.5","CRD85",7,13.5442978394448
"1364","TIS","2030s","8.5","CRD85",8,14.6760959266098
"1365","TIS","2030s","8.5","CRD85",9,14.2945235490424
"1366","TIS","2030s","8.5","CRD85",10,12.5542321923002
"1367","TIS","2030s","8.5","CRD85",11,8.70311693341768
"1368","TIS","2030s","8.5","CRD85",12,6.94328209672309
"1369","TIS","2060s","4.5","CRD45",1,7.7721724157348
"1370","TIS","2060s","4.5","CRD45",2,6.80141499393967
"1371","TIS","2060s","4.5","CRD45",3,6.24453702680736
"1372","TIS","2060s","4.5","CRD45",4,9.52996442778095
"1373","TIS","2060s","4.5","CRD45",5,11.8989220263322
"1374","TIS","2060s","4.5","CRD45",6,13.6846929798717
"1375","TIS","2060s","4.5","CRD45",7,15.4604048132004
"1376","TIS","2060s","4.5","CRD45",8,16.145206261382
"1377","TIS","2060s","4.5","CRD45",9,15.3982041781456
"1378","TIS","2060s","4.5","CRD45",10,13.541508946363
"1379","TIS","2060s","4.5","CRD45",11,10.7065231040434
"1380","TIS","2060s","4.5","CRD45",12,8.47681554688861
"1381","TIS","2060s","8.5","CRD85",1,8.52851862676446
"1382","TIS","2060s","8.5","CRD85",2,7.27822721583524
"1383","TIS","2060s","8.5","CRD85",3,7.65435680882139
"1384","TIS","2060s","8.5","CRD85",4,9.10721940204802
"1385","TIS","2060s","8.5","CRD85",5,11.8817987959979
"1386","TIS","2060s","8.5","CRD85",6,14.0604115296155
"1387","TIS","2060s","8.5","CRD85",7,16.9591550927567
"1388","TIS","2060s","8.5","CRD85",8,17.3591915958008
"1389","TIS","2060s","8.5","CRD85",9,16.4939978594564
"1390","TIS","2060s","8.5","CRD85",10,16.8227297213454
"1391","TIS","2060s","8.5","CRD85",11,13.7487971541591
"1392","TIS","2060s","8.5","CRD85",12,10.9562031244134
"1393","TIS","2090s","4.5","CRD45",1,9.5260630739812
"1394","TIS","2090s","4.5","CRD45",2,7.84920812254091
"1395","TIS","2090s","4.5","CRD45",3,7.78861138624078
"1396","TIS","2090s","4.5","CRD45",4,10.9957186043379
"1397","TIS","2090s","4.5","CRD45",5,13.0717700802964
"1398","TIS","2090s","4.5","CRD45",6,14.8593295407697
"1399","TIS","2090s","4.5","CRD45",7,16.5014341058641
"1400","TIS","2090s","4.5","CRD45",8,17.4316636168717
"1401","TIS","2090s","4.5","CRD45",9,16.5042606966092
"1402","TIS","2090s","4.5","CRD45",10,14.6928662314151
"1403","TIS","2090s","4.5","CRD45",11,12.5670095513815
"1404","TIS","2090s","4.5","CRD45",12,11.246682546142
"1405","TIS","2090s","8.5","CRD85",1,12.5589277720619
"1406","TIS","2090s","8.5","CRD85",2,10.1078217008684
"1407","TIS","2090s","8.5","CRD85",3,10.8596298711536
"1408","TIS","2090s","8.5","CRD85",4,12.602831017879
"1409","TIS","2090s","8.5","CRD85",5,15.3919319206812
"1410","TIS","2090s","8.5","CRD85",6,16.6062006299598
"1411","TIS","2090s","8.5","CRD85",7,19.7919962295754
"1412","TIS","2090s","8.5","CRD85",8,19.571403526466
"1413","TIS","2090s","8.5","CRD85",9,18.6241694931162
