year,month,model,temperature,rcp,site,date
2038,Nov,6,5.76200452966124,4.5,YF,2038-11-01
2015,Jun,6,13.9581846271887,4.5,YF,2015-06-01
2038,Dec,6,7.55780622221071,4.5,YF,2038-12-01
2039,Jan,6,5.08451939793898,4.5,YF,2039-01-01
2039,Feb,6,5.54688012746034,4.5,YF,2039-02-01
2039,Mar,6,4.93690144936978,4.5,YF,2039-03-01
2039,Apr,6,4.36814320380943,4.5,YF,2039-04-01
2039,May,6,7.34288593898096,4.5,YF,2039-05-01
2039,Jun,6,10.3625916931424,4.5,YF,2039-06-01
2039,Jul,6,13.7250483479638,4.5,YF,2039-07-01
2039,Aug,6,15.1298555967698,4.5,YF,2039-08-01
2039,Sep,6,13.9681474183378,4.5,YF,2039-09-01
2015,Jul,6,15.4377926365921,4.5,YF,2015-07-01
2039,Oct,6,13.0447658462301,4.5,YF,2039-10-01
2039,Nov,6,10.8519535599749,4.5,YF,2039-11-01
2039,Dec,6,9.94220756751939,4.5,YF,2039-12-01
2040,Jan,6,8.1826356030026,4.5,YF,2040-01-01
2040,Feb,6,10.2880396312614,4.5,YF,2040-02-01
2040,Mar,6,7.31458358895171,4.5,YF,2040-03-01
2040,Apr,6,8.04190846655331,4.5,YF,2040-04-01
2040,May,6,11.0544521899128,4.5,YF,2040-05-01
2040,Jun,6,12.8249541915801,4.5,YF,2040-06-01
2040,Jul,6,14.3472045435659,4.5,YF,2040-07-01
2015,Aug,6,15.0300930609233,4.5,YF,2015-08-01
2040,Aug,6,15.7210948560195,4.5,YF,2040-08-01
2040,Sep,6,14.4822038957904,4.5,YF,2040-09-01
2040,Oct,6,11.1701914013379,4.5,YF,2040-10-01
2040,Nov,6,7.18103156744406,4.5,YF,2040-11-01
2040,Dec,6,3.18835951392675,4.5,YF,2040-12-01
2041,Jan,6,2.58920097865312,4.5,YF,2041-01-01
2041,Feb,6,3.17533694417104,4.5,YF,2041-02-01
2041,Mar,6,2.01128121183523,4.5,YF,2041-03-01
2041,Apr,6,5.34661052097282,4.5,YF,2041-04-01
2041,May,6,8.38647064273499,4.5,YF,2041-05-01
2015,Sep,6,10.0367749010669,4.5,YF,2015-09-01
2041,Jun,6,11.3866814197884,4.5,YF,2041-06-01
2041,Jul,6,14.2411873346354,4.5,YF,2041-07-01
2041,Aug,6,15.1602503908593,4.5,YF,2041-08-01
2041,Sep,6,14.0812412167316,4.5,YF,2041-09-01
2041,Oct,6,11.9147783329243,4.5,YF,2041-10-01
2041,Nov,6,4.55408204560721,4.5,YF,2041-11-01
2041,Dec,6,4.04240896644971,4.5,YF,2041-12-01
2042,Jan,6,3.4176720774267,4.5,YF,2042-01-01
2042,Feb,6,4.2347565304134,4.5,YF,2042-02-01
2042,Mar,6,3.0914802981165,4.5,YF,2042-03-01
2015,Oct,6,7.46651210038639,4.5,YF,2015-10-01
2042,Apr,6,4.73060934996913,4.5,YF,2042-04-01
2042,May,6,7.72806029059057,4.5,YF,2042-05-01
2042,Jun,6,10.0112006559807,4.5,YF,2042-06-01
2042,Jul,6,13.0590650560723,4.5,YF,2042-07-01
2042,Aug,6,14.7384149581667,4.5,YF,2042-08-01
2042,Sep,6,14.4158180770003,4.5,YF,2042-09-01
2042,Oct,6,13.3736579903537,4.5,YF,2042-10-01
2042,Nov,6,8.68766890169695,4.5,YF,2042-11-01
2042,Dec,6,4.83941085253333,4.5,YF,2042-12-01
2043,Jan,6,4.12327735017731,4.5,YF,2043-01-01
2015,Nov,6,2.28839100432318,4.5,YF,2015-11-01
2043,Feb,6,3.39468981135506,4.5,YF,2043-02-01
2043,Mar,6,1.50716440303008,4.5,YF,2043-03-01
2043,Apr,6,2.87822874197476,4.5,YF,2043-04-01
2043,May,6,5.95675401220959,4.5,YF,2043-05-01
2043,Jun,6,10.1058667883084,4.5,YF,2043-06-01
2043,Jul,6,12.9066372470913,4.5,YF,2043-07-01
2043,Aug,6,13.6448191767585,4.5,YF,2043-08-01
2043,Sep,6,12.95892923309,4.5,YF,2043-09-01
2043,Oct,6,11.4871520935594,4.5,YF,2043-10-01
2043,Nov,6,7.98018656162819,4.5,YF,2043-11-01
2015,Dec,6,0.445548229821723,4.5,YF,2015-12-01
2043,Dec,6,4.508638411475,4.5,YF,2043-12-01
2044,Jan,6,4.56656925499494,4.5,YF,2044-01-01
2044,Feb,6,3.86931783307257,4.5,YF,2044-02-01
2044,Mar,6,4.9347019467498,4.5,YF,2044-03-01
2044,Apr,6,6.90141962810767,4.5,YF,2044-04-01
2044,May,6,8.06104621866706,4.5,YF,2044-05-01
2044,Jun,6,11.3085767800573,4.5,YF,2044-06-01
2044,Jul,6,14.1957324410905,4.5,YF,2044-07-01
2044,Aug,6,15.1394964927064,4.5,YF,2044-08-01
2044,Sep,6,15.2254767167409,4.5,YF,2044-09-01
2016,Jan,6,0.193043778649736,4.5,YF,2016-01-01
2044,Oct,6,12.7802776789159,4.5,YF,2044-10-01
2044,Nov,6,8.83381061113318,4.5,YF,2044-11-01
2044,Dec,6,3.68896351786127,4.5,YF,2044-12-01
2045,Jan,6,3.41430142346614,4.5,YF,2045-01-01
2045,Feb,6,2.74340284480506,4.5,YF,2045-02-01
2045,Mar,6,2.82580483002049,4.5,YF,2045-03-01
2045,Apr,6,4.84596318267456,4.5,YF,2045-04-01
2045,May,6,8.27088643618411,4.5,YF,2045-05-01
2045,Jun,6,10.9962210603489,4.5,YF,2045-06-01
2045,Jul,6,14.3925746786572,4.5,YF,2045-07-01
2012,May,6,4.94147678110201,4.5,YF,2012-05-01
2016,Feb,6,0.524307900084713,4.5,YF,2016-02-01
2045,Aug,6,15.3306876942901,4.5,YF,2045-08-01
2045,Sep,6,15.0833025193531,4.5,YF,2045-09-01
2045,Oct,6,11.753609721420201,4.5,YF,2045-10-01
2045,Nov,6,8.03883349171101,4.5,YF,2045-11-01
2045,Dec,6,8.04438670207314,4.5,YF,2045-12-01
2046,Jan,6,6.15497772659205,4.5,YF,2046-01-01
2046,Feb,6,3.28687189163287,4.5,YF,2046-02-01
2046,Mar,6,2.47618168414958,4.5,YF,2046-03-01
2046,Apr,6,3.31529025303569,4.5,YF,2046-04-01
2046,May,6,6.87342953965937,4.5,YF,2046-05-01
2016,Mar,6,2.82978960032323,4.5,YF,2016-03-01
2046,Jun,6,9.70115600040343,4.5,YF,2046-06-01
2046,Jul,6,12.1097819385408,4.5,YF,2046-07-01
2046,Aug,6,13.9920239751275,4.5,YF,2046-08-01
2046,Sep,6,13.0011005627354,4.5,YF,2046-09-01
2046,Oct,6,10.7922103104446,4.5,YF,2046-10-01
2046,Nov,6,7.8202052444547,4.5,YF,2046-11-01
2046,Dec,6,4.90132750143622,4.5,YF,2046-12-01
2047,Jan,6,4.78925119797187,4.5,YF,2047-01-01
2047,Feb,6,3.30796241804748,4.5,YF,2047-02-01
2047,Mar,6,4.29056427845568,4.5,YF,2047-03-01
2016,Apr,6,7.83444219301864,4.5,YF,2016-04-01
2047,Apr,6,5.86389822917104,4.5,YF,2047-04-01
2047,May,6,8.57550077206404,4.5,YF,2047-05-01
2047,Jun,6,11.6826744059446,4.5,YF,2047-06-01
2047,Jul,6,13.6773858471398,4.5,YF,2047-07-01
2047,Aug,6,14.9640012252883,4.5,YF,2047-08-01
2047,Sep,6,13.9278397286675,4.5,YF,2047-09-01
2047,Oct,6,11.8460317731397,4.5,YF,2047-10-01
2047,Nov,6,8.61523097478318,4.5,YF,2047-11-01
2047,Dec,6,9.14989572115935,4.5,YF,2047-12-01
2048,Jan,6,7.05132351350924,4.5,YF,2048-01-01
2016,May,6,10.8564711841463,4.5,YF,2016-05-01
2048,Feb,6,8.42713332670986,4.5,YF,2048-02-01
2048,Mar,6,6.37433588193851,4.5,YF,2048-03-01
2048,Apr,6,6.93756276923024,4.5,YF,2048-04-01
2048,May,6,10.383618767345,4.5,YF,2048-05-01
2048,Jun,6,12.9830693317855,4.5,YF,2048-06-01
2048,Jul,6,14.7047900362233,4.5,YF,2048-07-01
2048,Aug,6,15.7449543536048,4.5,YF,2048-08-01
2048,Sep,6,14.2438567828162,4.5,YF,2048-09-01
2048,Oct,6,11.7584138081045,4.5,YF,2048-10-01
2048,Nov,6,9.22428076034021,4.5,YF,2048-11-01
2016,Jun,6,11.6047755684476,4.5,YF,2016-06-01
2048,Dec,6,8.58780228417774,4.5,YF,2048-12-01
2049,Jan,6,6.52850442345076,4.5,YF,2049-01-01
2049,Feb,6,5.99912965073494,4.5,YF,2049-02-01
2049,Mar,6,5.75276017655541,4.5,YF,2049-03-01
2049,Apr,6,6.0457344624801,4.5,YF,2049-04-01
2049,May,6,8.87298434852357,4.5,YF,2049-05-01
2049,Jun,6,11.8481296452576,4.5,YF,2049-06-01
2049,Jul,6,14.3209059952075,4.5,YF,2049-07-01
2049,Aug,6,15.8873229423317,4.5,YF,2049-08-01
2049,Sep,6,15.0301347090719,4.5,YF,2049-09-01
2016,Jul,6,13.1709400908604,4.5,YF,2016-07-01
2049,Oct,6,13.8044405424553,4.5,YF,2049-10-01
2049,Nov,6,9.90801510069068,4.5,YF,2049-11-01
2049,Dec,6,8.49429584780132,4.5,YF,2049-12-01
2050,Jan,6,6.47138752927255,4.5,YF,2050-01-01
2050,Feb,6,4.0279787532987,4.5,YF,2050-02-01
2050,Mar,6,3.53525073308715,4.5,YF,2050-03-01
2050,Apr,6,6.22181138015383,4.5,YF,2050-04-01
2050,May,6,9.50562963509879,4.5,YF,2050-05-01
2050,Jun,6,11.7102899432555,4.5,YF,2050-06-01
2050,Jul,6,14.1827842859565,4.5,YF,2050-07-01
2016,Aug,6,13.0588659670655,4.5,YF,2016-08-01
2050,Aug,6,14.9948165149334,4.5,YF,2050-08-01
2050,Sep,6,13.4676477638217,4.5,YF,2050-09-01
2050,Oct,6,11.5388919773209,4.5,YF,2050-10-01
2050,Nov,6,8.36906975804659,4.5,YF,2050-11-01
2050,Dec,6,5.53922444715506,4.5,YF,2050-12-01
2051,Jan,6,2.86730719435918,4.5,YF,2051-01-01
2051,Feb,6,2.41638526937825,4.5,YF,2051-02-01
2051,Mar,6,3.1498138760419,4.5,YF,2051-03-01
2051,Apr,6,5.31296462613822,4.5,YF,2051-04-01
2051,May,6,8.90527052803773,4.5,YF,2051-05-01
2016,Sep,6,9.64598600207014,4.5,YF,2016-09-01
2051,Jun,6,11.4097076955291,4.5,YF,2051-06-01
2051,Jul,6,14.2062375759976,4.5,YF,2051-07-01
2051,Aug,6,15.4645539920566,4.5,YF,2051-08-01
2051,Sep,6,14.8648001883632,4.5,YF,2051-09-01
2051,Oct,6,12.7286099482393,4.5,YF,2051-10-01
2051,Nov,6,9.60922664676599,4.5,YF,2051-11-01
2051,Dec,6,7.03749188752212,4.5,YF,2051-12-01
2052,Jan,6,6.32176928987489,4.5,YF,2052-01-01
2052,Feb,6,6.03461520027438,4.5,YF,2052-02-01
2052,Mar,6,4.81995093573632,4.5,YF,2052-03-01
2016,Oct,6,5.7037739332255,4.5,YF,2016-10-01
2052,Apr,6,6.510539117921,4.5,YF,2052-04-01
2052,May,6,10.5446673140651,4.5,YF,2052-05-01
2052,Jun,6,13.021174538274,4.5,YF,2052-06-01
2052,Jul,6,14.6930080873757,4.5,YF,2052-07-01
2052,Aug,6,15.5515302654331,4.5,YF,2052-08-01
2052,Sep,6,14.8450755080436,4.5,YF,2052-09-01
2052,Oct,6,13.1453231821205,4.5,YF,2052-10-01
2052,Nov,6,10.2075867251704,4.5,YF,2052-11-01
2052,Dec,6,8.35144981755458,4.5,YF,2052-12-01
2053,Jan,6,6.4186815680397,4.5,YF,2053-01-01
2016,Nov,6,4.5500603867285,4.5,YF,2016-11-01
2053,Feb,6,4.06418327177372,4.5,YF,2053-02-01
2053,Mar,6,2.11435500913874,4.5,YF,2053-03-01
2053,Apr,6,5.91683029267437,4.5,YF,2053-04-01
2053,May,6,9.77675455732068,4.5,YF,2053-05-01
2053,Jun,6,11.9409004004281,4.5,YF,2053-06-01
2053,Jul,6,14.7653156949923,4.5,YF,2053-07-01
2053,Aug,6,16.4652960746152,4.5,YF,2053-08-01
2053,Sep,6,15.6662843464178,4.5,YF,2053-09-01
2053,Oct,6,12.3803090278404,4.5,YF,2053-10-01
2053,Nov,6,8.8781943252174,4.5,YF,2053-11-01
2012,Jun,6,8.58733056760982,4.5,YF,2012-06-01
2016,Dec,6,2.78524022306635,4.5,YF,2016-12-01
2053,Dec,6,7.89916758737349,4.5,YF,2053-12-01
2054,Jan,6,5.75205423932636,4.5,YF,2054-01-01
2054,Feb,6,4.98052591538012,4.5,YF,2054-02-01
2054,Mar,6,4.41637652200052,4.5,YF,2054-03-01
2054,Apr,6,7.38094119396254,4.5,YF,2054-04-01
2054,May,6,9.31146054763212,4.5,YF,2054-05-01
2054,Jun,6,11.6741843731568,4.5,YF,2054-06-01
2054,Jul,6,14.8513592206253,4.5,YF,2054-07-01
2054,Aug,6,15.3938132806523,4.5,YF,2054-08-01
2054,Sep,6,14.5685990767866,4.5,YF,2054-09-01
2017,Jan,6,1.31111717650901,4.5,YF,2017-01-01
2054,Oct,6,11.8504385887653,4.5,YF,2054-10-01
2054,Nov,6,7.88014207137259,4.5,YF,2054-11-01
2054,Dec,6,7.13012309948242,4.5,YF,2054-12-01
2055,Jan,6,7.12821792103561,4.5,YF,2055-01-01
2055,Feb,6,5.3099107360823,4.5,YF,2055-02-01
2055,Mar,6,4.9002822594116,4.5,YF,2055-03-01
2055,Apr,6,8.41525627419824,4.5,YF,2055-04-01
2055,May,6,10.1269169305639,4.5,YF,2055-05-01
2055,Jun,6,12.6225683615801,4.5,YF,2055-06-01
2055,Jul,6,15.0741968971912,4.5,YF,2055-07-01
2017,Feb,6,0.810681902080336,4.5,YF,2017-02-01
2055,Aug,6,16.158323334785,4.5,YF,2055-08-01
2055,Sep,6,15.3502943354171,4.5,YF,2055-09-01
2055,Oct,6,13.4328225322057,4.5,YF,2055-10-01
2055,Nov,6,9.44777631530534,4.5,YF,2055-11-01
2055,Dec,6,8.89487049432634,4.5,YF,2055-12-01
2056,Jan,6,6.53000317333569,4.5,YF,2056-01-01
2056,Feb,6,5.73717053142715,4.5,YF,2056-02-01
2056,Mar,6,4.12080855430225,4.5,YF,2056-03-01
2056,Apr,6,5.36628197539461,4.5,YF,2056-04-01
2056,May,6,8.88253999964976,4.5,YF,2056-05-01
2017,Mar,6,0.35302048728295,4.5,YF,2017-03-01
2056,Jun,6,12.5822824809996,4.5,YF,2056-06-01
2056,Jul,6,14.8176630020936,4.5,YF,2056-07-01
2056,Aug,6,15.5942750326075,4.5,YF,2056-08-01
2056,Sep,6,14.563439230773,4.5,YF,2056-09-01
2056,Oct,6,13.4844625586834,4.5,YF,2056-10-01
2056,Nov,6,8.37800109637608,4.5,YF,2056-11-01
2056,Dec,6,5.08532435619869,4.5,YF,2056-12-01
2057,Jan,6,3.23431151111282,4.5,YF,2057-01-01
2057,Feb,6,3.52928003090805,4.5,YF,2057-02-01
2057,Mar,6,2.48759017444388,4.5,YF,2057-03-01
2017,Apr,6,1.90945859419579,4.5,YF,2017-04-01
2057,Apr,6,3.67539837294869,4.5,YF,2057-04-01
2057,May,6,6.60298267071211,4.5,YF,2057-05-01
2057,Jun,6,9.52422834819349,4.5,YF,2057-06-01
2057,Jul,6,12.5913651652796,4.5,YF,2057-07-01
2057,Aug,6,13.8350910009417,4.5,YF,2057-08-01
2057,Sep,6,13.1420434171206,4.5,YF,2057-09-01
2057,Oct,6,10.4376407033189,4.5,YF,2057-10-01
2057,Nov,6,8.74832597242488,4.5,YF,2057-11-01
2057,Dec,6,9.05761339977664,4.5,YF,2057-12-01
2058,Jan,6,5.5436603029489,4.5,YF,2058-01-01
2017,May,6,8.11180801222361,4.5,YF,2017-05-01
2058,Feb,6,4.66576507531261,4.5,YF,2058-02-01
2058,Mar,6,2.36134501249498,4.5,YF,2058-03-01
2058,Apr,6,2.81179902133975,4.5,YF,2058-04-01
2058,May,6,6.64861725498228,4.5,YF,2058-05-01
2058,Jun,6,10.1676771115256,4.5,YF,2058-06-01
2058,Jul,6,13.0551628257027,4.5,YF,2058-07-01
2058,Aug,6,14.8283761578122,4.5,YF,2058-08-01
2058,Sep,6,13.9154906684627,4.5,YF,2058-09-01
2058,Oct,6,12.4491318649732,4.5,YF,2058-10-01
2058,Nov,6,8.35474675011652,4.5,YF,2058-11-01
2017,Jun,6,10.2214103973525,4.5,YF,2017-06-01
2058,Dec,6,3.75948125431534,4.5,YF,2058-12-01
2059,Jan,6,1.94360088847885,4.5,YF,2059-01-01
2059,Feb,6,1.84812725292697,4.5,YF,2059-02-01
2059,Mar,6,2.78999412268718,4.5,YF,2059-03-01
2059,Apr,6,2.10270043561544,4.5,YF,2059-04-01
2059,May,6,5.53403067142756,4.5,YF,2059-05-01
2059,Jun,6,9.2790103799118,4.5,YF,2059-06-01
2059,Jul,6,12.6726891493463,4.5,YF,2059-07-01
2059,Aug,6,14.1397738095969,4.5,YF,2059-08-01
2059,Sep,6,14.1003208660957,4.5,YF,2059-09-01
2017,Jul,6,12.5759610002026,4.5,YF,2017-07-01
2059,Oct,6,10.9810258091696,4.5,YF,2059-10-01
2059,Nov,6,9.49680846172195,4.5,YF,2059-11-01
2059,Dec,6,7.85631039744794,4.5,YF,2059-12-01
2060,Jan,6,6.37563531639588,4.5,YF,2060-01-01
2060,Feb,6,4.9577319690483,4.5,YF,2060-02-01
2060,Mar,6,5.52036895229559,4.5,YF,2060-03-01
2060,Apr,6,9.09145330030509,4.5,YF,2060-04-01
2060,May,6,11.0241655956152,4.5,YF,2060-05-01
2060,Jun,6,12.6740786483119,4.5,YF,2060-06-01
2060,Jul,6,14.9173613108948,4.5,YF,2060-07-01
2017,Aug,6,13.6415696281691,4.5,YF,2017-08-01
2060,Aug,6,15.9682910406074,4.5,YF,2060-08-01
2060,Sep,6,15.1705442887364,4.5,YF,2060-09-01
2060,Oct,6,12.2822215817443,4.5,YF,2060-10-01
2060,Nov,6,7.8051408188188,4.5,YF,2060-11-01
2060,Dec,6,6.28397431333108,4.5,YF,2060-12-01
2061,Jan,6,6.00546336139702,4.5,YF,2061-01-01
2061,Feb,6,5.94107078098947,4.5,YF,2061-02-01
2061,Mar,6,4.57922884726443,4.5,YF,2061-03-01
2061,Apr,6,5.41940587711087,4.5,YF,2061-04-01
2061,May,6,8.87383727800153,4.5,YF,2061-05-01
2017,Sep,6,13.2267472929266,4.5,YF,2017-09-01
2061,Jun,6,12.3590792735572,4.5,YF,2061-06-01
2061,Jul,6,15.1897881042014,4.5,YF,2061-07-01
2061,Aug,6,16.2823186870316,4.5,YF,2061-08-01
2061,Sep,6,15.0222405851381,4.5,YF,2061-09-01
2061,Oct,6,12.7313421678089,4.5,YF,2061-10-01
2061,Nov,6,9.96350030578094,4.5,YF,2061-11-01
2061,Dec,6,9.06263524024278,4.5,YF,2061-12-01
2062,Jan,6,6.15783851795032,4.5,YF,2062-01-01
2062,Feb,6,5.40813013586182,4.5,YF,2062-02-01
2062,Mar,6,5.69447966050893,4.5,YF,2062-03-01
2012,Jul,6,11.7624626422816,4.5,YF,2012-07-01
2017,Oct,6,10.6785094266247,4.5,YF,2017-10-01
2062,Apr,6,7.58707846950109,4.5,YF,2062-04-01
2062,May,6,10.7959028089471,4.5,YF,2062-05-01
2062,Jun,6,12.6045399121578,4.5,YF,2062-06-01
2062,Jul,6,15.2685933607699,4.5,YF,2062-07-01
2062,Aug,6,16.6667751107064,4.5,YF,2062-08-01
2062,Sep,6,15.174161911970801,4.5,YF,2062-09-01
2062,Oct,6,13.3524675954381,4.5,YF,2062-10-01
2062,Nov,6,7.97326110413108,4.5,YF,2062-11-01
2062,Dec,6,8.20981778849114,4.5,YF,2062-12-01
2063,Jan,6,6.1504800063873,4.5,YF,2063-01-01
2017,Nov,6,5.9761031770351,4.5,YF,2017-11-01
2063,Feb,6,5.97262293203675,4.5,YF,2063-02-01
2063,Mar,6,6.05921792429264,4.5,YF,2063-03-01
2063,Apr,6,9.01288850705733,4.5,YF,2063-04-01
2063,May,6,12.7583814987026,4.5,YF,2063-05-01
2063,Jun,6,14.5167256998864,4.5,YF,2063-06-01
2063,Jul,6,16.4890225157372,4.5,YF,2063-07-01
2063,Aug,6,17.0171243705758,4.5,YF,2063-08-01
2063,Sep,6,15.610914064832,4.5,YF,2063-09-01
2063,Oct,6,14.7815771900021,4.5,YF,2063-10-01
2063,Nov,6,12.0165182215248,4.5,YF,2063-11-01
2017,Dec,6,3.84027731607315,4.5,YF,2017-12-01
2063,Dec,6,5.62846646481282,4.5,YF,2063-12-01
2064,Jan,6,4.80516951629927,4.5,YF,2064-01-01
2064,Feb,6,3.30591399612785,4.5,YF,2064-02-01
2064,Mar,6,2.67353502188487,4.5,YF,2064-03-01
2064,Apr,6,5.65567371090863,4.5,YF,2064-04-01
2064,May,6,9.41127287896682,4.5,YF,2064-05-01
2064,Jun,6,11.5344298184338,4.5,YF,2064-06-01
2064,Jul,6,13.8292831109031,4.5,YF,2064-07-01
2064,Aug,6,14.8158335644317,4.5,YF,2064-08-01
2064,Sep,6,14.0977259872299,4.5,YF,2064-09-01
2018,Jan,6,3.09435145124093,4.5,YF,2018-01-01
2064,Oct,6,12.9335325610735,4.5,YF,2064-10-01
2064,Nov,6,11.1948126509514,4.5,YF,2064-11-01
2064,Dec,6,9.75461795594841,4.5,YF,2064-12-01
2065,Jan,6,8.38015499114565,4.5,YF,2065-01-01
2065,Feb,6,7.53051968041784,4.5,YF,2065-02-01
2065,Mar,6,6.26612347753105,4.5,YF,2065-03-01
2065,Apr,6,8.18157446182095,4.5,YF,2065-04-01
2065,May,6,10.5370548567766,4.5,YF,2065-05-01
2065,Jun,6,13.4969813738739,4.5,YF,2065-06-01
2065,Jul,6,14.9792470821293,4.5,YF,2065-07-01
2018,Feb,6,1.37156653914648,4.5,YF,2018-02-01
2065,Aug,6,15.782289484734,4.5,YF,2065-08-01
2065,Sep,6,15.8325274534432,4.5,YF,2065-09-01
2065,Oct,6,13.0763939877479,4.5,YF,2065-10-01
2065,Nov,6,9.42284118787382,4.5,YF,2065-11-01
2065,Dec,6,6.20446799713453,4.5,YF,2065-12-01
2066,Jan,6,5.08774989001977,4.5,YF,2066-01-01
2066,Feb,6,3.7899524364829,4.5,YF,2066-02-01
2066,Mar,6,2.72488622813118,4.5,YF,2066-03-01
2066,Apr,6,6.83564303515466,4.5,YF,2066-04-01
2066,May,6,9.15068168695015,4.5,YF,2066-05-01
2018,Mar,6,3.25602462860483,4.5,YF,2018-03-01
2066,Jun,6,12.023837557854,4.5,YF,2066-06-01
2066,Jul,6,15.72353523774,4.5,YF,2066-07-01
2066,Aug,6,16.7417221987632,4.5,YF,2066-08-01
2066,Sep,6,15.8288622377887,4.5,YF,2066-09-01
2066,Oct,6,13.169042245699,4.5,YF,2066-10-01
2066,Nov,6,10.9641211349507,4.5,YF,2066-11-01
2066,Dec,6,6.92956602907611,4.5,YF,2066-12-01
2067,Jan,6,5.96601954612261,4.5,YF,2067-01-01
2067,Feb,6,6.45612573177011,4.5,YF,2067-02-01
2067,Mar,6,3.44856411188415,4.5,YF,2067-03-01
2018,Apr,6,6.34371152180868,4.5,YF,2018-04-01
2067,Apr,6,6.09755455832914,4.5,YF,2067-04-01
2067,May,6,8.66392835645924,4.5,YF,2067-05-01
2067,Jun,6,11.4734585056277,4.5,YF,2067-06-01
2067,Jul,6,14.4392246943776,4.5,YF,2067-07-01
2067,Aug,6,15.1530543031285,4.5,YF,2067-08-01
2067,Sep,6,13.7803563248325,4.5,YF,2067-09-01
2067,Oct,6,11.7965862822976,4.5,YF,2067-10-01
2067,Nov,6,8.15379790277323,4.5,YF,2067-11-01
2067,Dec,6,6.66344690985588,4.5,YF,2067-12-01
2068,Jan,6,6.59896231786428,4.5,YF,2068-01-01
2018,May,6,11.5215312475122,4.5,YF,2018-05-01
2068,Feb,6,4.82295426336818,4.5,YF,2068-02-01
2068,Mar,6,4.85864009597873,4.5,YF,2068-03-01
2068,Apr,6,6.69000327642355,4.5,YF,2068-04-01
2068,May,6,9.51106953471229,4.5,YF,2068-05-01
2068,Jun,6,12.6120618692065,4.5,YF,2068-06-01
2068,Jul,6,15.2909993076602,4.5,YF,2068-07-01
2068,Aug,6,15.8056953606352,4.5,YF,2068-08-01
2068,Sep,6,14.9903383800053,4.5,YF,2068-09-01
2068,Oct,6,12.4660457134196,4.5,YF,2068-10-01
2068,Nov,6,10.4762589909988,4.5,YF,2068-11-01
2018,Jun,6,15.66,4.5,YF,2018-06-01
2068,Dec,6,7.42402326985661,4.5,YF,2068-12-01
2069,Jan,6,5.86831396867715,4.5,YF,2069-01-01
2069,Feb,6,5.46662675528535,4.5,YF,2069-02-01
2069,Mar,6,6.35484876690529,4.5,YF,2069-03-01
2069,Apr,6,8.21532276305287,4.5,YF,2069-04-01
2069,May,6,11.6376085907879,4.5,YF,2069-05-01
2069,Jun,6,14.434649490165,4.5,YF,2069-06-01
2069,Jul,6,16.5365798682092,4.5,YF,2069-07-01
2069,Aug,6,16.9343654114242,4.5,YF,2069-08-01
2069,Sep,6,15.7174329173485,4.5,YF,2069-09-01
2018,Jul,6,17.65,4.5,YF,2018-07-01
2069,Oct,6,12.3801036728254,4.5,YF,2069-10-01
2069,Nov,6,8.43619747186022,4.5,YF,2069-11-01
2069,Dec,6,6.63782215004821,4.5,YF,2069-12-01
2070,Jan,6,6.38102085774374,4.5,YF,2070-01-01
2070,Feb,6,4.98592556761602,4.5,YF,2070-02-01
2070,Mar,6,5.91158357380745,4.5,YF,2070-03-01
2070,Apr,6,7.36510370878191,4.5,YF,2070-04-01
2070,May,6,9.67354513037218,4.5,YF,2070-05-01
2070,Jun,6,12.9902942940123,4.5,YF,2070-06-01
2070,Jul,6,15.3139554842568,4.5,YF,2070-07-01
2012,Aug,6,15.72,4.5,YF,2012-08-01
2018,Aug,6,15.22,4.5,YF,2018-08-01
2070,Aug,6,16.142774769669,4.5,YF,2070-08-01
2070,Sep,6,15.2332113616065,4.5,YF,2070-09-01
2070,Oct,6,13.8940626353944,4.5,YF,2070-10-01
2070,Nov,6,10.9597574996081,4.5,YF,2070-11-01
2070,Dec,6,8.13926779158858,4.5,YF,2070-12-01
2071,Jan,6,5.41146733093611,4.5,YF,2071-01-01
2071,Feb,6,6.95007494921979,4.5,YF,2071-02-01
2071,Mar,6,5.33015966909753,4.5,YF,2071-03-01
2071,Apr,6,7.31311420179053,4.5,YF,2071-04-01
2071,May,6,9.59647261840684,4.5,YF,2071-05-01
2018,Sep,6,12.57,4.5,YF,2018-09-01
2071,Jun,6,12.27101460466,4.5,YF,2071-06-01
2071,Jul,6,14.8238157824941,4.5,YF,2071-07-01
2071,Aug,6,16.175491942194,4.5,YF,2071-08-01
2071,Sep,6,14.9363892290582,4.5,YF,2071-09-01
2071,Oct,6,14.1190707833026,4.5,YF,2071-10-01
2071,Nov,6,12.6796554742162,4.5,YF,2071-11-01
2071,Dec,6,10.3471929719333,4.5,YF,2071-12-01
2072,Jan,6,8.8886007303618,4.5,YF,2072-01-01
2072,Feb,6,7.49146110551397,4.5,YF,2072-02-01
2072,Mar,6,5.03631864964282,4.5,YF,2072-03-01
2018,Oct,6,7.93,4.5,YF,2018-10-01
2072,Apr,6,6.92754489726367,4.5,YF,2072-04-01
2072,May,6,9.8462889328234091,4.5,YF,2072-05-01
2072,Jun,6,12.5201367816244,4.5,YF,2072-06-01
2072,Jul,6,14.605775875372,4.5,YF,2072-07-01
2072,Aug,6,15.5619941768939,4.5,YF,2072-08-01
2072,Sep,6,14.8573401663463,4.5,YF,2072-09-01
2072,Oct,6,12.2177852881128,4.5,YF,2072-10-01
2072,Nov,6,9.26256532179572,4.5,YF,2072-11-01
