"","date_time","avgTemp","stdTemp"
"126",2016-06-01,3.97666015625,1.83801183801952
"127",2016-07-01,6.429296875,3.01207419833762
"128",2016-08-01,5.601171875,2.2658879831207
"129",2016-09-01,3.0712890625,1.91914141566717
"130",2016-10-01,-0.53330078125,1.52827392421058
"131",2016-11-01,-5.361328125,2.46243560242077
"132",2016-12-01,-7.207421875,2.23215938288308
"133",2017-01-01,-9.444921875,2.48451085175713
"134",2017-02-01,-11.0501953125,1.67446133380133
"135",2017-03-01,-8.12333984375,2.6679890075977
"136",2017-04-01,-4.73486328125,1.87070556804733
"137",2017-05-01,-0.13173828125,1.05802438086189
"138",2017-06-01,2.95966796875,1.7582682936513
"139",2017-07-01,5.0111328125,1.88252467571161
"140",2017-08-01,5.29716796875,1.79115418490154
"141",2017-09-01,3.74091796875,1.36657337164914
"142",2017-10-01,0.6208984375,1.86261432476042
"143",2017-11-01,-6.381640625,4.03385502827756
"144",2017-12-01,-5.3279296875,1.77857272070938
"145",2018-01-01,-7.993359375,3.37086317428753
"146",2018-02-01,-9.91044921875,3.42218703768617
"147",2018-03-01,-8.08994140625,2.77336832404988
"148",2018-04-01,-3.716015625,1.25973011160645
"149",2018-05-01,-0.08447265625,1.03289901978895
"150",2018-06-01,2.88994140625,1.97659584791275
"151",2018-07-01,4.64296875,2.14794606516441
"152",2018-08-01,5.66494140625,2.33863829007435
"153",2018-09-01,3.62177734375,2.36984760595679
"154",2018-10-01,-0.3298828125,2.45735113490517
"155",2018-11-01,-4.367578125,2.71285024511735
"156",2018-12-01,-7.78935546875,4.23902898315023
"157",2019-01-01,-9.5708984375,3.0243193478032
"158",2019-02-01,-10.368359375,3.25520982421841
"159",2019-03-01,-9.98125,3.05469481241576
"160",2019-04-01,-4.84248046875,2.43505010486727
"161",2019-05-01,0.0414062499999999,1.13842702871896
"162",2019-06-01,2.87431640625,2.32710543274525
"163",2019-07-01,5.53349609375,2.85270059434316
"164",2019-08-01,5.54501953125,2.51247845583019
"165",2019-09-01,4.27685546875,2.02508858537983
"166",2019-10-01,-1.2712890625,2.50048703853688
"167",2019-11-01,-6.27333984375,2.65286172220274
"168",2019-12-01,-7.39072265625,2.38794657162922
"169",2020-01-01,-8.04560546875,3.92157046219371
"170",2020-02-01,-7.5421875,4.07982362178956
"171",2020-03-01,-4.88818359375,1.38379723686987
"172",2020-04-01,-3.16162109375,1.05003608459956
"173",2020-05-01,0.70703125,0.802558791032929
"174",2020-06-01,4.15595703125,1.9674635921235
"175",2020-07-01,6.392578125,2.44835417605107
"176",2020-08-01,6.58388671875,2.75677043857856
"177",2020-09-01,3.88828125,2.10165361965566
"178",2020-10-01,0.25947265625,1.79166471791716
"179",2020-11-01,-3.95703125,1.66975053945602
"180",2020-12-01,-8.04423828125,1.94053166878797
"181",2021-01-01,-7.21689453125,3.00477433709827
"182",2021-02-01,-7.1994140625,3.87152991020627
"183",2021-03-01,-5.14990234375,3.5334841357145
"184",2021-04-01,-3.234375,1.81591591910839
"185",2021-05-01,0.489453125,1.39013013857146
"186",2021-06-01,3.8125,2.06060555019474
"187",2021-07-01,5.9669921875,2.55784501707753
"188",2021-08-01,6.36611328125,2.94966052162053
"189",2021-09-01,3.87109375,1.83409530526246
"190",2021-10-01,0.174609375,1.48405078581914
"191",2021-11-01,-5.17763671875,1.70139774692158
"192",2021-12-01,-7.09912109375,1.91959799639842
"193",2022-01-01,-9.544921875,1.76365829655933
"194",2022-02-01,-8.0330078125,1.17168878728859
"195",2022-03-01,-4.09443359375,1.68710605434256
"196",2022-04-01,-3.3130859375,1.70527208411426
"197",2022-05-01,0.53466796875,0.819647787119987
"198",2022-06-01,3.580078125,1.52238566286142
"199",2022-07-01,5.251171875,2.16537264793547
"200",2022-08-01,5.30185546875,2.21679641850598
"201",2022-09-01,4.3404296875,2.0383079149185
"202",2022-10-01,0.14677734375,2.09112014469696
"203",2022-11-01,-6.23515625,3.10093048514878
"204",2022-12-01,-10.48369140625,4.01841526222749
"205",2023-01-01,-8.96240234375,3.03597794446555
"206",2023-02-01,-8.82763671875,4.50719656465222
"207",2023-03-01,-5.8869140625,3.1175494679409
"208",2023-04-01,-3.120703125,1.95084068891183
"209",2023-05-01,-0.112109375,0.807698307783596
"210",2023-06-01,3.299609375,2.16156612510464
"211",2023-07-01,6.2861328125,2.9169458164871
"212",2023-08-01,6.00673828125,2.9129725158893
"213",2023-09-01,3.8640625,2.30763409945988
"214",2023-10-01,-0.0455078125,1.91168639496853
"215",2023-11-01,-5.77197265625,2.82441434275269
"216",2023-12-01,-9.44482421875,2.816508029857
"217",2024-01-01,-11.01884765625,2.95948880155951
"218",2024-02-01,-7.677734375,3.35714106445368
"219",2024-03-01,-6.51767578125,2.67739998692491
"220",2024-04-01,-3.9458984375,1.40465813100304
"221",2024-05-01,-0.22861328125,1.5629416591782
"222",2024-06-01,3.27373046875,2.32197613570737
"223",2024-07-01,5.34345703125,1.89288761043563
"224",2024-08-01,5.680078125,2.44023866177611
"225",2024-09-01,2.941796875,1.77248369690966
"226",2024-10-01,0.403125,1.20944485458517
"227",2024-11-01,-4.32763671875,2.39357141061509
"228",2024-12-01,-6.79208984375,2.74513142924077
"229",2025-01-01,-6.68046875,3.07764879255552
"230",2025-02-01,-8.3529296875,3.57497718643699
"231",2025-03-01,-7.34921875,2.06592905150828
"232",2025-04-01,-4.393359375,1.79777230530042
"233",2025-05-01,0.67861328125,0.950210138692927
"234",2025-06-01,3.7638671875,1.7738267797141
"235",2025-07-01,6.1306640625,2.21509633478843
"236",2025-08-01,6.14580078125,2.31913817459133
"237",2025-09-01,3.45087890625,1.62651917286582
"238",2025-10-01,0.00732421875,1.41748294500863
"239",2025-11-01,-5.28681640625,1.6353027595651
"240",2025-12-01,-7.69150390625,5.03619122012183
"241",2026-01-01,-8.00556640625,2.45375769056619
"242",2026-02-01,-7.73505859375,2.25513076002749
"243",2026-03-01,-6.573828125,1.67138589932108
"244",2026-04-01,-2.2158203125,1.36455786295409
"245",2026-05-01,0.6107421875,0.600962276934308
"246",2026-06-01,3.55517578125,1.53944410314839
"247",2026-07-01,5.413671875,2.59331296126627
"248",2026-08-01,5.5427734375,2.80251269448519
"249",2026-09-01,3.77548828125,2.42461432091525
"250",2026-10-01,0.20830078125,1.7145706102124
"251",2026-11-01,-5.7646484375,1.86311478563202
"252",2026-12-01,-4.7603515625,2.97664805122754
"253",2027-01-01,-8.44765625,4.11829237247168
"254",2027-02-01,-6.81748046875,5.17921291278499
"255",2027-03-01,-4.48759765625,3.07462838295645
"256",2027-04-01,-2.287109375,2.06385168102206
"257",2027-05-01,1.10380859375,1.64924827752846
"258",2027-06-01,4.365625,2.65162362316913
"259",2027-07-01,6.51083984375,3.29864394875405
"260",2027-08-01,6.1423828125,2.48380620324456
"261",2027-09-01,4.03564453125,1.99154562322946
"262",2027-10-01,-0.15390625,1.71335949146771
"263",2027-11-01,-3.06123046875,1.99753323330671
"264",2027-12-01,-8.1720703125,1.87018321408501
"265",2028-01-01,-6.824609375,2.84163378177234
"266",2028-02-01,-6.9541015625,3.39055227581579
"267",2028-03-01,-7.189453125,1.83315386038183
"268",2028-04-01,-2.41005859375,1.19110518968432
"269",2028-05-01,-0.0859375,1.41639864012959
"270",2028-06-01,3.4521484375,1.20535015303768
"271",2028-07-01,5.84267578125,2.35414971764689
"272",2028-08-01,5.94482421875,2.28697673739851
"273",2028-09-01,3.25263671875,1.97528085817486
"274",2028-10-01,0.77197265625,1.66324112449908
"275",2028-11-01,-2.14619140625,2.5169476303838
"276",2028-12-01,-7.36162109375,2.53309097845719
"277",2029-01-01,-9.230859375,6.39202907219531
"278",2029-02-01,-6.99365234375,4.43996952333768
"279",2029-03-01,-5.4693359375,3.47768957644395
"280",2029-04-01,-2.33984375,1.86948034445062
"281",2029-05-01,0.58427734375,1.80436876499773
"282",2029-06-01,4.050390625,1.69673257116439
"283",2029-07-01,6.05595703125,3.14488243063866
"284",2029-08-01,6.55927734375,2.83326063062851
"285",2029-09-01,3.739453125,1.95094918953299
"286",2029-10-01,-0.36142578125,2.61089241541365
"287",2029-11-01,-5.18681640625,2.50684589416537
"288",2029-12-01,-6.70322265625,2.87720384577874
"289",2030-01-01,-6.37470703125,3.4883274243811
"290",2030-02-01,-8.73310546875,6.24301027963544
"291",2030-03-01,-6.1822265625,1.98128854611803
"292",2030-04-01,-2.787109375,1.24424086638843
"293",2030-05-01,0.875390625,1.43742143351779
"294",2030-06-01,4.1462890625,2.11931166904445
"295",2030-07-01,6.6951171875,3.61321303074677
"296",2030-08-01,6.11669921875,2.48031295861166
"297",2030-09-01,4.36396484375,1.79940232197027
"298",2030-10-01,0.46142578125,1.70282248825
"299",2030-11-01,-6.49912109375,3.40526512754449
"300",2030-12-01,-8.31337890625,2.77171978645552
"301",2031-01-01,-7.52001953125,3.01929367115578
"302",2031-02-01,-6.4689453125,1.93761379769135
"303",2031-03-01,-7.30322265625,3.99888940466735
"304",2031-04-01,-2.86201171875,0.989237947924597
"305",2031-05-01,0.3375,0.656194969170828
"306",2031-06-01,4.06904296875,1.74288596771658
"307",2031-07-01,6.1134765625,2.17875175732311
"308",2031-08-01,6.16953125,2.87100761486204
"309",2031-09-01,3.6953125,3.24772789589879
"310",2031-10-01,-1.0173828125,2.11688211701202
"311",2031-11-01,-4.21640625,4.11723408874752
"312",2031-12-01,-5.57626953125,2.54127651409464
"313",2032-01-01,-11.55498046875,1.9629391043324
"314",2032-02-01,-8.26015625,2.66237629825453
"315",2032-03-01,-7.251171875,2.96706273010383
"316",2032-04-01,-3.96171875,1.53039013168079
"317",2032-05-01,0.43095703125,1.38717563033692
"318",2032-06-01,3.58125,1.4663352360639
"319",2032-07-01,6.22607421875,2.00447711245289
"320",2032-08-01,6.1611328125,2.23758432050647
"321",2032-09-01,3.3568359375,2.21737371273132
"322",2032-10-01,0.56826171875,1.77187944516703
"323",2032-11-01,-5.16865234375,3.0938758370681
"324",2032-12-01,-6.1212890625,2.81500595161407
"325",2033-01-01,-7.742578125,1.45863805584508
"326",2033-02-01,-6.40712890625,3.02872096564664
"327",2033-03-01,-7.76357421875,3.4473835497442
"328",2033-04-01,-2.87783203125,1.59776683902371
"329",2033-05-01,0.0851562500000001,1.7133856272355
"330",2033-06-01,3.440234375,1.98181498775343
"331",2033-07-01,5.20634765625,2.19713030302821
"332",2033-08-01,5.58173828125,2.2439243113166
"333",2033-09-01,3.21025390625,1.44185285670564
"334",2033-10-01,-0.496484375,1.50041582913505
"335",2033-11-01,-6.23623046875,3.98674305740579
"336",2033-12-01,-6.68603515625,2.54009290865688
"337",2034-01-01,-6.57734375,2.46261266460324
"338",2034-02-01,-5.53955078125,2.49429740071162
"339",2034-03-01,-8.75908203125,2.47872579164665
"340",2034-04-01,-4.33720703125,1.70711902477124
"341",2034-05-01,0.22470703125,1.1821338654686
"342",2034-06-01,4.04619140625,2.2003737686041
"343",2034-07-01,5.32333984375,2.12150043470622
"344",2034-08-01,5.74892578125,2.04863160577497
"345",2034-09-01,3.47021484375,2.3075577099583
"346",2034-10-01,-0.5986328125,1.32696498500837
"347",2034-11-01,-4.88017578125,2.18891052546299
"348",2034-12-01,-8.28134765625,2.67211236624384
"349",2035-01-01,-7.0142578125,3.77184005983792
"350",2035-02-01,-8.256640625,3.85245028381813
"351",2035-03-01,-6.6296875,2.28807465145323
"352",2035-04-01,-2.451171875,0.923395601782623
"353",2035-05-01,0.699609375,0.699599360300785
"354",2035-06-01,4.06611328125,1.64676437440688
"355",2035-07-01,5.954296875,2.17826807618504
"356",2035-08-01,5.85302734375,2.81211165584549
"357",2035-09-01,3.87333984375,2.3177437677425
"358",2035-10-01,0.18623046875,1.4031937191303
"359",2035-11-01,-4.50703125,3.87414442345233
"360",2035-12-01,-8.3447265625,3.24924610229664
"361",2036-01-01,-6.54306640625,2.74591780452047
"362",2036-02-01,-9.9796875,3.04132004247758
"363",2036-03-01,-6.78095703125,3.88235391236492
"364",2036-04-01,-4.48857421875,2.63023605281714
"365",2036-05-01,0.17109375,1.69467220061184
"366",2036-06-01,4.15361328125,2.12821522983714
"367",2036-07-01,6.3234375,2.59583113391144
"368",2036-08-01,5.794921875,2.37982147879379
"369",2036-09-01,3.6947265625,2.03287352277246
"370",2036-10-01,-0.178125,1.6293527846437
"371",2036-11-01,-4.691015625,1.94367103211819
"372",2036-12-01,-6.86787109375,3.41963154153273
"373",2037-01-01,-9.51826171875,2.58084602181216
"374",2037-02-01,-5.19072265625,3.00859178364558
"375",2037-03-01,-5.14716796875,2.80134990977921
"376",2037-04-01,-2.25126953125,0.929920333357799
"377",2037-05-01,1.42919921875,0.624540244650557
"378",2037-06-01,4.570703125,1.99525934618387
"379",2037-07-01,6.81640625,3.55236320101568
"380",2037-08-01,6.973828125,3.4501105544211
"381",2037-09-01,4.35185546875,2.34462661964434
"382",2037-10-01,0.98173828125,1.93573371745851
"383",2037-11-01,-2.97265625,1.84737274525457
"384",2037-12-01,-5.14091796875,3.78999084915537
"385",2038-01-01,-7.76494140625,3.653818567878
"386",2038-02-01,-8.78115234375,5.12671280128711
"387",2038-03-01,-6.63486328125,3.2349394505904
"388",2038-04-01,-2.8646484375,1.40017345807124
"389",2038-05-01,0.540234375,1.57500757017116
"390",2038-06-01,4.5234375,2.48042470604215
"391",2038-07-01,6.324609375,3.13048459408598
"392",2038-08-01,6.16904296875,2.81697967001538
"393",2038-09-01,4.1111328125,1.95770090050115
"394",2038-10-01,0.89736328125,1.24890601287436
"395",2038-11-01,-4.73544921875,2.32461838820641
"396",2038-12-01,-7.28974609375,2.04415570819757
"397",2039-01-01,-9.561328125,3.02790449695828
"398",2039-02-01,-10.4232421875,4.35940446498063
"399",2039-03-01,-8.72587890625,2.46731637568858
"400",2039-04-01,-3.84716796875,2.56068232921884
"401",2039-05-01,0.768359375,1.79851741014833
"402",2039-06-01,3.477734375,2.0335188129648
"403",2039-07-01,5.51796875,2.16701094997604
"404",2039-08-01,6.19765625,2.33862178583117
"405",2039-09-01,4.31962890625,2.63470570218297
"406",2039-10-01,-0.55849609375,2.94047004668912
"407",2039-11-01,-5.071484375,1.71973274264025
"408",2039-12-01,-7.1181640625,2.16834228474682
"409",2040-01-01,-10.55224609375,3.42606621580065
"410",2040-02-01,-7.27060546875,2.01760976560799
"411",2040-03-01,-5.7443359375,2.18413169571835
"412",2040-04-01,-3.7873046875,1.69956991452394
"413",2040-05-01,0.9134765625,1.47059275503025
"414",2040-06-01,4.53369140625,2.25393103768279
"415",2040-07-01,6.3189453125,3.68180813633987
"416",2040-08-01,6.2193359375,3.0541390258593
"417",2040-09-01,4.19345703125,2.36191171299553
"418",2040-10-01,0.0121093750000001,1.9808597858328
"419",2040-11-01,-5.41015625,2.46735476785203
"420",2040-12-01,-5.25185546875,1.58478917232976
"421",2041-01-01,-6.25615234375,1.3387192228634
"422",2041-02-01,-6.15986328125,2.94503694027191
"423",2041-03-01,-7.00927734375,2.08966700043145
"424",2041-04-01,-3.2732421875,1.69170097228596
"425",2041-05-01,0.34365234375,1.29843209177934
"426",2041-06-01,3.59580078125,2.08096282627352
"427",2041-07-01,5.64443359375,2.45377364279546
"428",2041-08-01,5.90791015625,2.64107913514362
"429",2041-09-01,3.82568359375,2.07730839873657
"430",2041-10-01,-0.58818359375,1.75831572236075
"431",2041-11-01,-4.326953125,1.90620979864258
"432",2041-12-01,-6.78115234375,4.11788070347528
"433",2042-01-01,-6.77197265625,3.0783883469999
"434",2042-02-01,-6.48076171875,3.20153133951619
"435",2042-03-01,-5.2654296875,2.47581005947045
"436",2042-04-01,-2.19755859375,1.31542167632815
"437",2042-05-01,0.83115234375,1.31613764778574
"438",2042-06-01,4.2134765625,2.04473289629416
"439",2042-07-01,6.80185546875,2.88096260003684
"440",2042-08-01,6.774609375,2.82857977838524
"441",2042-09-01,4.20712890625,1.76088402618119
"442",2042-10-01,-1.34892578125,1.6628504008592
"443",2042-11-01,-5.82060546875,2.19766055719688
"444",2042-12-01,-9.58564453125,3.80728668616126
"445",2043-01-01,-10.7849609375,3.67507135461807
"446",2043-02-01,-12.62099609375,3.74617904550069
"447",2043-03-01,-9.18662109375,2.46993687209687
"448",2043-04-01,-5.0283203125,1.46770272218901
"449",2043-05-01,0.00380859374999991,1.98620294063712
"450",2043-06-01,2.93974609375,2.03106459333869
"451",2043-07-01,5.64912109375,2.84161550414266
"452",2043-08-01,5.69794921875,2.44751622813855
"453",2043-09-01,4.2935546875,1.72872485296005
"454",2043-10-01,0.7119140625,2.14074459190467
"455",2043-11-01,-4.2099609375,1.43320571863598
"456",2043-12-01,-6.78251953125,2.8775807485879
"457",2044-01-01,-7.9294921875,3.21859871880196
"458",2044-02-01,-6.34443359375,2.41118131052928
"459",2044-03-01,-5.6880859375,1.15679434944626
"460",2044-04-01,-1.64541015625,0.86680537483197
"461",2044-05-01,1.2763671875,2.06749795376729
"462",2044-06-01,4.04345703125,1.77761155417638
"463",2044-07-01,5.9265625,2.02290022503201
"464",2044-08-01,6.29248046875,2.85802239190167
"465",2044-09-01,4.3099609375,2.21274510790181
"466",2044-10-01,0.84296875,1.87480065310369
"467",2044-11-01,-5.331640625,3.20327324087441
"468",2044-12-01,-9.2076171875,3.64171232868493
"469",2045-01-01,-8.6708984375,3.31747676853688
"470",2045-02-01,-8.88564453125,2.04171801911214
"471",2045-03-01,-7.2685546875,2.92569161088067
"472",2045-04-01,-3.7193359375,1.67841036718589
"473",2045-05-01,0.76025390625,1.21151728269339
"474",2045-06-01,3.81982421875,2.23504700888386
"475",2045-07-01,5.79833984375,2.53049131098559
"476",2045-08-01,6.8009765625,3.22502434299951
"477",2045-09-01,4.85322265625,2.157689745081
"478",2045-10-01,0.82880859375,1.83316264947448
"479",2045-11-01,-3.6794921875,2.04824443172078
"480",2045-12-01,-5.3125,3.90270797528299
"481",2046-01-01,-7.7056640625,5.55685397721266
"482",2046-02-01,-7.63115234375,5.04321876889087
"483",2046-03-01,-6.5025390625,4.16812846163692
"484",2046-04-01,-3.7814453125,1.6598569864053
"485",2046-05-01,1.7388671875,1.99830599144945
"486",2046-06-01,4.763671875,2.2983244851366
"487",2046-07-01,6.9755859375,3.42335856660224
"488",2046-08-01,6.73056640625,3.10190352821217
"489",2046-09-01,4.04921875,1.78187233090224
"490",2046-10-01,1.1056640625,1.18828773471686
"491",2046-11-01,-4.5095703125,2.76973577574268
"492",2046-12-01,-7.98916015625,4.36210999128481
"493",2047-01-01,-8.0068359375,2.59411005791859
"494",2047-02-01,-6.04404296875,2.62848204108795
"495",2047-03-01,-5.90576171875,2.89471008507948
"496",2047-04-01,-2.301953125,1.39246876153277
"497",2047-05-01,1.94306640625,2.08670747526116
"498",2047-06-01,4.81103515625,2.33313011238135
"499",2047-07-01,6.77744140625,3.35026716776965
"500",2047-08-01,6.52861328125,2.71949724863299
"501",2047-09-01,3.66396484375,1.86053700899757
"502",2047-10-01,-0.80185546875,2.22519172337729
"503",2047-11-01,-4.228125,2.78442000992427
"504",2047-12-01,-6.11162109375,2.41709072075741
"505",2048-01-01,-8.23154296875,3.59677251822072
"506",2048-02-01,-8.712109375,2.02405031433358
"507",2048-03-01,-6.14833984375,3.999151363684
"508",2048-04-01,-1.7720703125,1.75702174053952
"509",2048-05-01,1.0263671875,1.00341985639945
"510",2048-06-01,4.4412109375,2.05536941281192
"511",2048-07-01,6.5642578125,3.39000077134145
"512",2048-08-01,6.52587890625,3.00914300992913
"513",2048-09-01,4.26279296875,2.31296474838606
"514",2048-10-01,0.50068359375,2.85896355008576
"515",2048-11-01,-2.366796875,2.93942638386461
"516",2048-12-01,-5.92431640625,2.04174883670628
"517",2049-01-01,-5.3984375,4.70106183405638
"518",2049-02-01,-5.3951171875,4.04656261676919
"519",2049-03-01,-5.38935546875,3.30350474381536
"520",2049-04-01,-1.67724609375,1.77553632451002
"521",2049-05-01,1.9775390625,1.82760505491438
"522",2049-06-01,5.03984375,2.81269853809519
"523",2049-07-01,6.576171875,3.43927637305912
"524",2049-08-01,6.0625,3.15150526435341
"525",2049-09-01,3.94189453125,2.13866445539127
"526",2049-10-01,0.672265625,2.25179008576713
"527",2049-11-01,-2.86767578125,3.04638759268383
"528",2049-12-01,-6.69384765625,4.11734048397097
"529",2050-01-01,-9.30791015625,2.81070254497623
"530",2050-02-01,-6.01123046875,1.76035365907973
"531",2050-03-01,-5.6267578125,2.97775899713518
"532",2050-04-01,-2.9146484375,1.00223251786715
"533",2050-05-01,1.1193359375,1.79672118482285
"534",2050-06-01,5.1453125,2.59386850517853
"535",2050-07-01,6.528515625,3.49862888667015
"536",2050-08-01,6.4693359375,3.54798054692688
"537",2050-09-01,4.38662109375,2.19985367692952
"538",2050-10-01,1.573828125,2.00160005990664
"539",2050-11-01,-4.97138671875,1.73182920888161
"540",2050-12-01,-4.696484375,3.13235604080814
"541",2051-01-01,-3.84609375,4.10366875586055
"542",2051-02-01,-4.92548828125,2.250021477585
"543",2051-03-01,-4.25126953125,2.23518472151371
"544",2051-04-01,-1.5814453125,1.39954268237193
"545",2051-05-01,1.82275390625,1.78544264558982
"546",2051-06-01,5.2517578125,2.74604516068519
"547",2051-07-01,7.65302734375,3.44586667894606
"548",2051-08-01,6.87333984375,3.048758962334
"549",2051-09-01,4.6685546875,2.31032421866157
"550",2051-10-01,-0.86572265625,2.43318573708761
"551",2051-11-01,-1.9564453125,2.44484914358044
